# z (m), K (m^2/s^2), Kth (K^2), uw (m^2/s^2), vw (m^2/s^2), uv (m^2/s^2), uu (m^2/s^2), vv (m^2/s^2), ww (m^2/s^2), ut (mK/s), vt (mK/s), wt (mK/s)
2.612087243099999796e+02, 7.785861770758577770e-05, 1.105575735750525038e-05, 8.325135249862463210e-20, -3.548879443556672453e-19, -2.236847564403830418e-28, 5.739502372439509711e-05, 5.739502373463117180e-05, 4.092718802552040196e-05, -1.376633041143940121e-17, 5.870633705515930441e-17, -4.673038555642326942e-09
2.634843519059999721e+02, 7.785862343209815387e-05, 1.105575746236474949e-05, -2.257329156639482390e-20, 1.321359988544719908e-19, -2.258873085900057651e-29, 5.739502820675817266e-05, 5.739502821699427444e-05, 4.092719050981905065e-05, 3.733349322475374854e-18, -2.185537084554117530e-17, -4.673038968408959852e-09
2.657720168270000158e+02, 7.785862534075615928e-05, 1.105575756555597316e-05, -6.246871736716420886e-20, 2.215210412299199721e-19, -1.046550101809534889e-28, 5.739502968212434791e-05, 5.739502969236040227e-05, 4.092719137640279904e-05, 1.032642724112795583e-17, -3.664781456112055145e-17, -4.673039093519522093e-09
2.680717827459999967e+02, 7.785862587273564904e-05, 1.105575761414492381e-05, 9.194388566530565791e-20, -2.995910579160919818e-19, -2.083926217990110167e-28, 5.739503006439540598e-05, 5.739503007463147389e-05, 4.092719167581965564e-05, -1.520009143053145116e-17, 4.956594829880057706e-17, -4.673039107584522380e-09
2.703837136729999884e+02, 7.785862559792554002e-05, 1.105575759298759933e-05, -2.964704471808604965e-20, 7.746898957046354446e-20, -1.739141484356692226e-29, 5.739502991245689918e-05, 5.739502992269294676e-05, 4.092719143007645120e-05, 4.902069741496460036e-18, -1.281892418301874934e-17, -4.673039133726447292e-09
2.727078739579999933e+02, 7.785862508470064720e-05, 1.105575755030769960e-05, -6.138968736512259506e-20, 2.160047888843030007e-19, -1.004863477765965110e-28, 5.739502956474765172e-05, 5.739502957498374673e-05, 4.092719109904509951e-05, 1.015338147055969947e-17, -3.573520216655932706e-17, -4.673039135679189934e-09
2.750443282900000099e+02, 7.785862490759977309e-05, 1.105575753690887504e-05, 8.479686206201550020e-20, -3.229352469065875119e-19, -2.071479831263999847e-28, 5.739502949209214706e-05, 5.739502950232820141e-05, 4.092719089015442159e-05, -1.401831359255655151e-17, 5.342337445028245404e-17, -4.673039171080277665e-09
2.773931417000000010e+02, 7.785862497092571805e-05, 1.105575754210770069e-05, 4.416430650222755413e-21, 2.262737095415300020e-20, 7.523086579370880456e-31, 5.739502941624895248e-05, 5.739502942648500006e-05, 4.092719116849267356e-05, -7.325568209353039600e-19, -3.739072519329734500e-18, -4.673039083812109273e-09
2.797543795639999757e+02, 7.785862499750330801e-05, 1.105575754466602479e-05, -2.749483167224167153e-20, 8.223002850864815362e-20, -1.704647295093445209e-29, 5.739502956971834598e-05, 5.739502957995440034e-05, 4.092719091470899871e-05, 4.541911826430510316e-18, -1.360571549713592578e-17, -4.673039183012812950e-09
2.821281076029999895e+02, 7.785862482800117324e-05, 1.105575753112362476e-05, 2.849773049379185171e-20, -9.822556641725474477e-20, -2.116855220336697620e-29, 5.739502927327750238e-05, 5.739502928351354995e-05, 4.092719116858647738e-05, -4.710766195614910292e-18, 1.625040288433060226e-17, -4.673039050558912635e-09
2.845143918869999879e+02, 7.785862458645757172e-05, 1.105575750873380127e-05, -8.138072133249349377e-22, -1.024479092655408976e-20, 6.268663240936725574e-32, 5.739502936587762428e-05, 5.739502937611367186e-05, 4.092719050029905762e-05, 1.336950673274894993e-19, 1.693903182219914934e-18, -4.673039239217182894e-09
2.869132988320000095e+02, 7.785862490786469789e-05, 1.105575753751939945e-05, -2.776262082663024731e-20, 1.027152437687160138e-19, -2.160212831481379902e-29, 5.739502933616217706e-05, 5.739502934639825174e-05, 4.092719120254415021e-05, 4.591346134031315286e-18, -1.699262200378394857e-17, -4.673039056678209518e-09
2.893248952100000224e+02, 7.785862534791202915e-05, 1.105575757220864955e-05, 2.822447728392319918e-20, -8.926701003824626406e-20, -1.889598566144289986e-29, 5.739502982283733036e-05, 5.739502983307340504e-05, 4.092719110928850611e-05, -4.656118695047354529e-18, 1.476885888940442670e-17, -4.673039193157948244e-09
2.917492481429999884e+02, 7.785862558767366309e-05, 1.105575759364164768e-05, -9.743470892247849504e-22, -1.028548675942702530e-20, 6.717564872066375236e-32, 5.739502981378977165e-05, 5.739502982402584633e-05, 4.092719160690687109e-05, 1.508178174670079870e-19, 1.700892489657685074e-18, -4.673039066590500087e-09
2.941864251090000266e+02, 7.785862514621259996e-05, 1.105575755760795131e-05, 1.164475455989487515e-21, 3.282565422611259926e-20, 2.897152931742450235e-31, 5.739502959289592536e-05, 5.739502960313200004e-05, 4.092719116577250518e-05, -1.929294447968767318e-19, -5.427202480046669583e-18, -4.673039125599140520e-09
2.966364939439999944e+02, 7.785862442658584919e-05, 1.105575749600259962e-05, -4.843106880173597710e-21, -3.450939131996084614e-20, 1.261658476213195188e-30, 5.739502918219806888e-05, 5.739502919243410291e-05, 4.092719054791469626e-05, 8.120571428004595426e-19, 5.704469743238854695e-18, -4.673039184624414728e-09
2.990995228400000201e+02, 7.785862451516106027e-05, 1.105575750451435069e-05, 4.453820260580148090e-21, 3.408828727870672498e-20, 1.146880288358518872e-30, 5.739502916423735188e-05, 5.739502917447342656e-05, 4.092719076098647789e-05, -7.464090877100309848e-19, -5.634856999343331998e-18, -4.673039127151585649e-09
3.015755803519999745e+02, 7.785862523092387712e-05, 1.105575756295280036e-05, -4.604468867144499390e-23, -4.292158480738334946e-20, 9.695833931876993346e-33, 5.739502969923547732e-05, 5.739502970947152490e-05, 4.092719112251590137e-05, 5.112813513319511088e-21, 7.096618658166903344e-18, -4.673039161112250012e-09
3.040647353979999821e+02, 7.785862573137632625e-05, 1.105575760710965111e-05, -6.009645999161910117e-21, -1.215830942172235091e-20, 5.431386218757780434e-31, 5.739502989015440648e-05, 5.739502990039044728e-05, 4.092719174158299550e-05, 9.996981946641949464e-19, 2.008411565454592505e-18, -4.673039050689929772e-09
3.065670572590000234e+02, 7.785862515174139407e-05, 1.105575755587074941e-05, 5.605606445300672834e-21, 1.501702769576947452e-20, 6.293574634887485458e-31, 5.739502963538129551e-05, 5.739502964561734986e-05, 4.092719109185934633e-05, -9.324131085552363671e-19, -2.481153159960317265e-18, -4.673039153911127446e-09
3.090826155830000062e+02, 7.785862475742992529e-05, 1.105575752177275033e-05, 4.157796839379200529e-22, 4.964886348769982608e-20, 1.512373064219665010e-31, 5.739502942275615096e-05, 5.739502943299220532e-05, 4.092719072848665041e-05, -6.673098485211226594e-20, -8.208914364356847371e-18, -4.673039195349257220e-09
3.116114803869999719e+02, 7.785862507854464213e-05, 1.105575755350050051e-05, -1.417688090995252184e-23, -2.157784673240329820e-20, 1.644350780496008112e-33, 5.739502945921172395e-05, 5.739502946944777153e-05, 4.092719129780497878e-05, 1.596490725027241913e-21, 3.567644935050210282e-18, -4.673039061531709960e-09
3.141537220580000280e+02, 7.785862474758672481e-05, 1.105575752442357382e-05, -6.755263677825217121e-21, -3.918630544369912015e-20, 2.002190844317907357e-30, 5.739502934222359904e-05, 5.739502935245964662e-05, 4.092719086986535332e-05, 1.116154177685451379e-18, 6.476939039433055092e-18, -4.673039141354964981e-09
3.167094113539999967e+02, 7.785862429128496682e-05, 1.105575748508325056e-05, -2.533020148131044952e-20, 1.292483269032162392e-19, -2.477775124241500030e-29, 5.739502905923788057e-05, 5.739502906947394848e-05, 4.092719052323332170e-05, 4.188224231750859952e-18, -2.137901623664647401e-17, -4.673039162232255043e-09
3.192786194099999761e+02, 7.785862455530584121e-05, 1.105575750870392473e-05, 3.150208980064742444e-20, -1.157736228801514805e-19, -2.760126481239512166e-29, 5.739502919854989763e-05, 5.739502920878595198e-05, 4.092719077265102959e-05, -5.208430844672507606e-18, 1.915291533567387331e-17, -4.673039132253434662e-09
3.218614177360000213e+02, 7.785862501408153172e-05, 1.105575754509792520e-05, -1.695389382961152547e-20, 7.710840901898367392e-20, -9.895686961378873268e-30, 5.739502950339807856e-05, 5.739502951363417357e-05, 4.092719108050595387e-05, 2.803354986677437829e-18, -1.275526028865609948e-17, -4.673039126082040290e-09
3.244578782190000084e+02, 7.785862542500937458e-05, 1.105575758044672428e-05, 1.723989423565145223e-20, -7.822295847723405063e-20, -1.020231528354675295e-29, 5.739502980176279827e-05, 5.739502981199884584e-05, 4.092719130563230183e-05, -2.850146082866534965e-18, 1.293949158881517448e-17, -4.673039139169319710e-09
3.270680731269999910e+02, 7.785862534940994931e-05, 1.105575757310777502e-05, -3.100909746334155052e-20, 1.121118841551577302e-19, -2.630828475230505009e-29, 5.739502965977339816e-05, 5.739502967000944573e-05, 4.092719143841227184e-05, 5.126786548663369376e-18, -1.854725130481255114e-17, -4.673039072869822504e-09
3.296920751119999977e+02, 7.785862518985286226e-05, 1.105575755629519932e-05, 1.785613720023337492e-20, -1.229638369223759996e-19, -1.655438106817112661e-29, 5.739502977743349803e-05, 5.739502978766951850e-05, 4.092719088397790477e-05, -2.948177258210862363e-18, 2.033722303624607498e-17, -4.673039238857427156e-09
3.323299572089999856e+02, 7.785862555272397238e-05, 1.105575759306632596e-05, 9.795503461562202389e-21, 1.861618621704581233e-21, 1.473787019743128303e-31, 5.739502975165982365e-05, 5.739502976189589834e-05, 4.092719166126735177e-05, -1.616829466533308703e-18, -3.044256158294724315e-19, -4.673039038593397659e-09
3.349817928370000004e+02, 7.785862512034384783e-05, 1.105575755371380034e-05, 3.460913381801082328e-21, 7.290203026896112226e-20, 1.924728740313482131e-30, 5.739502959395586851e-05, 5.739502960419199740e-05, 4.092719111191497232e-05, -5.792552289311662657e-19, -1.205263879741045033e-17, -4.673039139268092520e-09
3.376476558080000245e+02, 7.785862478344115513e-05, 1.105575752445842584e-05, -2.536139696631914901e-20, 3.754785635000985031e-20, -7.211740677178646584e-30, 5.739502947396417831e-05, 5.739502948420022589e-05, 4.092719067809307573e-05, 4.193028865535725561e-18, -6.217470771766319693e-18, -4.673039219876514823e-09
3.403276203209999835e+02, 7.785862487946372383e-05, 1.105575753887209921e-05, -5.219455903973662406e-20, 1.967188268159110013e-19, -7.776671425953434553e-29, 5.739502922735782698e-05, 5.739502923759392199e-05, 4.092719136335092934e-05, 8.631499148146518355e-18, -3.254388344583520113e-17, -4.673038991256830707e-09
3.430217609690000131e+02, 7.785862435112440221e-05, 1.105575748859182366e-05, 5.193400088265769814e-20, -2.000709720572687384e-19, -7.866924725646471991e-29, 5.739502924294437162e-05, 5.739502925318042597e-05, 4.092719027549919682e-05, -8.587646103585218702e-18, 3.309800731904197594e-17, -4.673039266908427019e-09
3.457301527380000152e+02, 7.785862476487832645e-05, 1.105575752429869914e-05, 3.456931044853050173e-22, 1.420407760422707470e-20, 3.730958703948300044e-32, 5.739502929708652787e-05, 5.739502930732257545e-05, 4.092719099472272602e-05, -5.744203032885724215e-20, -2.348582983159637544e-18, -4.673039099572398027e-09
3.484528710129999922e+02, 7.785862540307965092e-05, 1.105575758102719935e-05, -5.176064967789950021e-20, 1.824271923238739921e-19, -7.145820573328844562e-29, 5.739502970926665135e-05, 5.739502971950267182e-05, 4.092719144676514834e-05, 8.557746812825785580e-18, -3.018059456364750249e-17, -4.673039082410330129e-09
3.511899915760000113e+02, 7.785862489237624644e-05, 1.105575753478029818e-05, 5.113236559261437059e-20, -1.931178305826237292e-19, -7.474028163459752413e-29, 5.739502943582559151e-05, 5.739502944606167297e-05, 4.092719097224037773e-05, -8.454337977286880786e-18, 3.194818975153780497e-17, -4.673039137443267569e-09
3.539415906109999810e+02, 7.785862469284282280e-05, 1.105575751603955023e-05, -3.386789771194899920e-22, -6.107144329987799029e-22, 1.778922501915217391e-33, 5.739502939266090094e-05, 5.739502940289697562e-05, 4.092719065950289805e-05, 5.640577060733699588e-20, 1.014038716289745279e-19, -4.673039205598780226e-09
3.567077447039999925e+02, 7.785862556892843094e-05, 1.105575759371810087e-05, 1.286365048005315488e-20, -1.058852839304750032e-19, -1.022998957161219903e-29, 5.739502985222202138e-05, 5.739502986245809607e-05, 4.092719149255188022e-05, -2.119919427471084805e-18, 1.751144035409007462e-17, -4.673039104165722870e-09
3.594885308460000033e+02, 7.785862566738457273e-05, 1.105575760044382538e-05, 1.151730850894485994e-20, 3.602911200057165370e-20, 3.112075812623562350e-30, 5.739502983171565189e-05, 5.739502984195169946e-05, 4.092719173047707897e-05, -1.910976444383884840e-18, -5.952954990891509462e-18, -4.673039039798977005e-09
3.622840264359999765e+02, 7.785862518072240274e-05, 1.105575755513014954e-05, -2.418533917667220016e-20, 7.412804421178901929e-20, -1.356829791308260039e-29, 5.739502983792240439e-05, 5.739502984815849940e-05, 4.092719074473905104e-05, 3.998589894114862192e-18, -1.226510704082815018e-17, -4.673039287750475051e-09
3.650943092819999833e+02, 7.785862559313991228e-05, 1.105575759545137423e-05, -5.077050410113027559e-20, 1.821341649522837464e-19, -7.007327170035967201e-29, 5.739502974638967952e-05, 5.739502975662574743e-05, 4.092719175263958084e-05, 8.397050260807267873e-18, -3.013176600490932159e-17, -4.673039014474390911e-09
3.679194576040000015e+02, 7.785862555350196875e-05, 1.105575759029464951e-05, 7.217583421535044188e-20, -2.750096940508782091e-19, -1.500906879634647269e-28, 5.739502994715710142e-05, 5.739502995739317610e-05, 4.092719127182884321e-05, -1.193057896968647565e-17, 4.549571371101237512e-17, -4.673039181431195643e-09
3.707595500360000074e+02, 7.785862516192674164e-05, 1.105575755613497457e-05, -3.431419229869002706e-21, -2.974602959680737481e-20, 7.682918365181047261e-31, 5.739502959817650493e-05, 5.739502960841257962e-05, 4.092719118663954808e-05, 5.630790457816159727e-19, 4.917549856370330526e-18, -4.673039121535519808e-09
3.736146656270000221e+02, 7.785862468082959168e-05, 1.105575752652394956e-05, 4.365920465460387574e-21, 2.387805702020997687e-20, 7.880169746420665470e-31, 5.739502921572237255e-05, 5.739502922595844723e-05, 4.092719098935354680e-05, -7.202407687226157318e-19, -3.946761420901209757e-18, -4.673039082172963208e-09
3.764848838440000236e+02, 7.785862348917428318e-05, 1.105575745322220112e-05, -2.227970697762532480e-20, 8.537024466010105956e-20, -1.435391772374614984e-29, 5.739502846043477576e-05, 5.739502847067082334e-05, 4.092719011661809627e-05, 3.680815222810197483e-18, -1.412310148194759922e-17, -4.673039125331110013e-09
3.793702845760000173e+02, 7.785862569928647626e-05, 1.105575754811240026e-05, 2.375472970533227417e-20, -8.989105972262885450e-20, -1.616401521941234972e-29, 5.739503087401364757e-05, 5.739503088424969515e-05, 4.092718970968474559e-05, -3.927789350065137924e-18, 1.487068478594597546e-17, -4.673039786377884790e-09
3.822709481329999903e+02, 7.785865017215611635e-05, 1.105575828247174924e-05, -2.332082739109902392e-20, 8.809494763985125763e-20, -1.553641587853167514e-29, 5.739505112944924813e-05, 5.739505113968532281e-05, 4.092719814455287886e-05, 3.855007601951229466e-18, -1.457374901697825005e-17, -4.673042360498322545e-09
3.851869552499999827e+02, 7.785868640920444472e-05, 1.105575831785082467e-05, 2.101024728336067539e-20, -5.365196555496774699e-20, -8.459256743850294568e-30, 5.739506584705047712e-05, 5.739506585728652469e-05, 4.092724118344710473e-05, -3.467685656917407303e-18, 8.878256683543777272e-18, -4.673034971631667478e-09
3.881183870899999988e+02, 7.785810596791511930e-05, 1.105573296639292442e-05, -3.159728839184297409e-20, 1.014845993214557471e-19, -2.417395976606735353e-29, 5.739451927021302347e-05, 5.739451928044885421e-05, 4.092717345454267679e-05, 5.219267175563474632e-18, -1.679077911921712613e-17, -4.672925291339445522e-09
3.910653252440000074e+02, 7.785451686182650829e-05, 1.105559600001277534e-05, -3.807707749725365172e-20, 1.415459574971914936e-19, -4.085373294591789716e-29, 5.739175067772607546e-05, 5.739175068796127600e-05, 4.092553242733637601e-05, 6.298160382988192741e-18, -2.341691467529345085e-17, -4.672694320482975595e-09
3.940278517369999918e+02, 7.785501968362219685e-05, 1.105592022738132586e-05, 6.583694787660617589e-20, -2.589812983943062229e-19, -1.291526599683150019e-28, 5.739419792510570730e-05, 5.739419793534359803e-05, 4.092164357617282625e-05, -1.088863652565694971e-17, 4.284915744934584839e-17, -4.674237018021439543e-09
3.970060490239999922e+02, 7.794054506517097925e-05, 1.106264125292969987e-05, -6.497677252466665049e-20, 2.607919788658645188e-19, -1.281482281212547346e-28, 5.746467920741900369e-05, 5.746467921767762301e-05, 4.095173177472300602e-05, 1.074430718253944479e-17, -4.315963611159729923e-17, -4.683087155998389680e-09
4.000000000000000000e+02, 7.802257364592282956e-05, 1.106892587175827613e-05, 9.697275545057480151e-21, -2.579219787369772519e-20, -1.870030210078992508e-30, 5.753460442812689493e-05, 5.753460443840835025e-05, 4.097593849489119578e-05, -1.597729884130187750e-18, 4.269523390179572227e-18, -4.693272409464487459e-09
