# z (m), beta1, beta2, beta3, beta4, beta_theta1, beta_theta2, beta_theta3, beta_theta4, beta_g1, beta_g2, lambda_theta1, lambda_theta2, lambda_theta3, lambda_theta4, lambda_g1, lambda_g2, lambda_g3, lambda_g4
1.347116576619999933e+02, -5.643747080177487219e-02, 0.000000000000000000e+00, 1.011392002263857351e-02, -1.401795210400379882e-02, 1.332507796373937417e-02, 8.882677296565572728e-04, 2.567287405697997460e-03, -9.274012721699996520e-04, 2.508885043848822424e-02, 2.416943242297182708e-03, -9.758800118492994002e-02, 1.955603586375295050e-02, -1.115488333039100013e-02, 3.767754166139807535e-03, -9.187053299794338546e-02, 0.000000000000000000e+00, -1.050119515168525079e-02, 0.000000000000000000e+00
1.363181571979999944e+02, -5.640939338267170200e-02, 0.000000000000000000e+00, 1.010917239141979895e-02, -1.400999100296410060e-02, 1.331918799850314965e-02, 8.877622192195222571e-04, 2.564957697232464993e-03, -9.264246532784274667e-04, 2.507278821384539835e-02, 2.414282446375645014e-03, -9.755922585764249810e-02, 1.954855907143869878e-02, -1.115274213776280138e-02, 3.764555019678869803e-03, -9.182518546177778629e-02, 0.000000000000000000e+00, -1.049706524785249881e-02, 0.000000000000000000e+00
1.379331545889999973e+02, -5.639693056283381911e-02, 0.000000000000000000e+00, 1.010596753570027449e-02, -1.400568044353092505e-02, 1.331637762883617487e-02, 8.875238310481955170e-04, 2.563944577996519862e-03, -9.259395826579263277e-04, 2.506648487547537274e-02, 2.413243771340045033e-03, -9.755067691596666646e-02, 1.954471032720424967e-02, -1.115107295495999969e-02, 3.763115832548647680e-03, -9.181337673641704056e-02, 0.000000000000000000e+00, -1.049503421734552383e-02, 0.000000000000000000e+00
1.395566947890000051e+02, -5.640054547114097677e-02, 0.000000000000000000e+00, 1.010433894009842362e-02, -1.400511997455572422e-02, 1.331673989611120018e-02, 8.875620373905400429e-04, 2.564288803842160007e-03, -9.259598678215617525e-04, 2.507023532386067413e-02, 2.413876849990189907e-03, -9.756307349534189266e-02, 1.954459506799612403e-02, -1.114988254397747403e-02, 3.763490553181305428e-03, -9.183622803228880249e-02, 0.000000000000000000e+00, -1.049515898887610002e-02, 0.000000000000000000e+00
1.411888229840000122e+02, -5.642069273717666839e-02, 0.000000000000000000e+00, 1.010431346880662391e-02, -1.400840483996975035e-02, 1.332036661907854899e-02, 8.878864243658985984e-04, 2.566032188995147432e-03, -9.264994017345593632e-04, 2.508433491084347336e-02, 2.416233247925060092e-03, -9.759714968421234760e-02, 1.954831497701359916e-02, -1.114917175327740165e-02, 3.765734002189492259e-03, -9.189488294826268777e-02, 0.000000000000000000e+00, -1.049749009956244851e-02, 0.000000000000000000e+00
1.428295846030000007e+02, -5.645779836540890106e-02, 0.000000000000000000e+00, 1.010590810703410058e-02, -1.401562062760159863e-02, 1.332734466305822429e-02, 8.885065015027756750e-04, 2.569216286200997398e-03, -9.275715531544150407e-04, 2.510906775013132392e-02, 2.420364835914362404e-03, -9.765363880019287124e-02, 1.955596306750369967e-02, -1.114893383373872539e-02, 3.769900010391557480e-03, -9.199047564017372169e-02, 0.000000000000000000e+00, -1.050206795910564941e-02, 0.000000000000000000e+00
1.444790253140000118e+02, -5.651222886789062511e-02, 0.000000000000000000e+00, 1.010912531007257531e-02, -1.402683519475880075e-02, 1.333775016806087489e-02, 8.894313844963211641e-04, 2.573880242421147570e-03, -9.291882084608377385e-04, 2.514468844449042895e-02, 2.426321117192832642e-03, -9.773324737824279351e-02, 1.956761623170257675e-02, -1.114915219879054897e-02, 3.776038435637524976e-03, -9.212407939588906913e-02, 0.000000000000000000e+00, -1.050891745453449988e-02, 0.000000000000000000e+00
1.461371910249999928e+02, -5.658424322657412686e-02, 0.000000000000000000e+00, 1.011394597043399970e-02, -1.404208609494012570e-02, 1.335163943629367501e-02, 8.906692580596069610e-04, 2.580057298576712583e-03, -9.313582369838045109e-04, 2.519139339796844929e-02, 2.434144863505742669e-03, -9.783661286215070141e-02, 1.958332362158544948e-02, -1.114979722424585054e-02, 3.784190335587285167e-03, -9.229662498469122511e-02, 0.000000000000000000e+00, -1.051803996970782432e-02, 0.000000000000000000e+00
1.478041278910000074e+02, -5.667392253701692556e-02, 0.000000000000000000e+00, 1.012032032383307356e-02, -1.406136281999417412e-02, 1.336903548039967450e-02, 8.922264994186265494e-04, 2.587769391739474806e-03, -9.340852325950249179e-04, 2.524927785014190185e-02, 2.443865337158934812e-03, -9.796423368281996502e-02, 1.960308995487259828e-02, -1.115082251611364955e-02, 3.794380617757815363e-03, -9.250877097800469517e-02, 0.000000000000000000e+00, -1.052940245642665015e-02, 0.000000000000000000e+00
1.494798823069999969e+02, -5.678105134960507311e-02, 0.000000000000000000e+00, 1.012814989653640016e-02, -1.408457460337512318e-02, 1.338990446152177501e-02, 8.941060484653236403e-04, 2.597017744398759723e-03, -9.373634631404447002e-04, 2.531826531844435027e-02, 2.455486831633357445e-03, -9.811635883826461124e-02, 1.962684575259355038e-02, -1.115215715796182526e-02, 3.806605170037089675e-03, -9.276070529022914513e-02, 0.000000000000000000e+00, -1.054291935525609840e-02, 0.000000000000000000e+00
1.511645009140000013e+02, -5.690498724538549380e-02, 0.000000000000000000e+00, 1.013728005055439946e-02, -1.411152321200349891e-02, 1.341413019171189963e-02, 8.963050809136692294e-04, 2.607771186496004884e-03, -9.411738101368334955e-04, 2.539802128828915276e-02, 2.468973774696944790e-03, -9.829279287739819959e-02, 1.965441904160882686e-02, -1.115370559554760069e-02, 3.820815550266339847e-03, -9.305182307396581143e-02, 0.000000000000000000e+00, -1.055843705072179867e-02, 0.000000000000000000e+00
1.528580306030000031e+02, -5.704430085847999460e-02, 0.000000000000000000e+00, 1.014742230341534983e-02, -1.414178750806090006e-02, 1.344143635510692582e-02, 8.988090253051924912e-04, 2.619936147137999927e-03, -9.454698534522924499e-04, 2.548775619697089823e-02, 2.484217124959402570e-03, -9.849262785465456860e-02, 1.968543228258769900e-02, -1.115531059069919950e-02, 3.836877263081214622e-03, -9.338029413210637009e-02, 0.000000000000000000e+00, -1.057567907208747417e-02, 0.000000000000000000e+00
1.545605185089999907e+02, -5.719682361742542409e-02, 0.000000000000000000e+00, 1.015826704871405049e-02, -1.417480634919424977e-02, 1.347139833234132535e-02, 9.015870415867249755e-04, 2.633348717015672729e-03, -9.501829742644368575e-04, 2.558618116860737410e-02, 2.501019705685765190e-03, -9.871363462518167875e-02, 1.971935097729802730e-02, -1.115682765055175073e-02, 3.854564500087399870e-03, -9.374224483458146184e-02, 0.000000000000000000e+00, -1.059429081656047475e-02, 0.000000000000000000e+00
1.562720120189999875e+02, -5.735812067608456882e-02, 0.000000000000000000e+00, 1.016899461847377457e-02, -1.420927454935172474e-02, 1.350308671411630003e-02, 9.045654436373584814e-04, 2.647649892366552796e-03, -9.551551020718442074e-04, 2.569078971248662385e-02, 2.518972589475297532e-03, -9.895179139559560910e-02, 1.975497171815582265e-02, -1.115786602459972569e-02, 3.873379959094605095e-03, -9.413116619520320305e-02, 0.000000000000000000e+00, -1.061357952621470001e-02, 0.000000000000000000e+00
1.579925587689999986e+02, -5.752412360163310090e-02, 0.000000000000000000e+00, 1.017945619464829914e-02, -1.424438792308037501e-02, 1.353563003779634927e-02, 9.076328917542209355e-04, 2.662424545284702414e-03, -9.602590458659657387e-04, 2.579888951483017695e-02, 2.537581908810397722e-03, -9.919913730151708187e-02, 1.979137244420325209e-02, -1.115847988851672440e-02, 3.892783903900297847e-03, -9.453573290107029903e-02, 0.000000000000000000e+00, -1.063316028021914911e-02, 0.000000000000000000e+00
1.597222066470000073e+02, -5.768367001416962320e-02, 0.000000000000000000e+00, 1.018724403886069919e-02, -1.427651934714139863e-02, 1.356642115756085190e-02, 9.105212622201637332e-04, 2.676626022745837424e-03, -9.650467319348612471e-04, 2.590447754206382305e-02, 2.555747352239824688e-03, -9.944425384434499304e-02, 1.982518947940225054e-02, -1.115754351860835138e-02, 3.911334428315247670e-03, -9.494133259616792386e-02, 0.000000000000000000e+00, -1.065153450324599939e-02, 0.000000000000000000e+00
1.614610037969999894e+02, -5.783799312358842148e-02, 0.000000000000000000e+00, 1.019532339799157465e-02, -1.430774574846382582e-02, 1.359536833515275107e-02, 9.129393918300202342e-04, 2.689802786986177432e-03, -9.696206065359716519e-04, 2.600662477659492627e-02, 2.572957632416202588e-03, -9.966466690651207272e-02, 1.985735988485184955e-02, -1.115709331291442515e-02, 3.928586268722039816e-03, -9.532379832002797759e-02, 0.000000000000000000e+00, -1.067035001481157416e-02, 0.000000000000000000e+00
1.632089986139999951e+02, -5.796610230173489253e-02, 0.000000000000000000e+00, 1.019721701646607477e-02, -1.432965070674047450e-02, 1.361667124579080124e-02, 9.141362491868841979e-04, 2.699645124250789861e-03, -9.729702299746403275e-04, 2.609569813533252347e-02, 2.587137976681955134e-03, -9.983869409470140510e-02, 1.988016491961479976e-02, -1.115391001510145086e-02, 3.941321965618822983e-03, -9.566773263978832487e-02, 0.000000000000000000e+00, -1.068715491722320096e-02, 0.000000000000000000e+00
1.649662397520000070e+02, -5.812141565401564985e-02, 0.000000000000000000e+00, 1.021457201330605233e-02, -1.436573686116855014e-02, 1.364076699533865039e-02, 9.139246131282491130e-04, 2.708672665890584936e-03, -9.773979212992177628e-04, 2.619476055990272584e-02, 2.600994027473897425e-03, -9.992199207956267704e-02, 1.991129998953265062e-02, -1.116067024580952652e-02, 3.953717084255615327e-03, -9.594169502642342640e-02, 0.000000000000000000e+00, -1.071538360100124897e-02, 0.000000000000000000e+00
1.667327761189999933e+02, -5.826712896035490113e-02, 0.000000000000000000e+00, 1.022681220934469962e-02, -1.439499185946612435e-02, 1.365700308606389995e-02, 9.113574018602048441e-04, 2.713678065431247843e-03, -9.807730841753471360e-04, 2.629284943833454929e-02, 2.612385515461430104e-03, -9.993091371354524688e-02, 1.993378461951737443e-02, -1.116551005681029954e-02, 3.960812269863897908e-03, -9.619528593957268892e-02, 0.000000000000000000e+00, -1.074755838205899983e-02, 0.000000000000000000e+00
1.685086568860000114e+02, -5.861450144200434920e-02, 0.000000000000000000e+00, 1.031411206361822555e-02, -1.450921144494547385e-02, 1.371436416922982432e-02, 9.091969895403367429e-04, 2.730264111796949777e-03, -9.928829119447760403e-04, 2.648104243879739750e-02, 2.636021408584790244e-03, -9.984590179139923860e-02, 2.002216154526467382e-02, -1.121286352177072385e-02, 3.985984350311027290e-03, -9.639663077313774531e-02, 0.000000000000000000e+00, -1.082513250783752497e-02, 0.000000000000000000e+00
1.702939314799999977e+02, -5.886305532010320529e-02, 0.000000000000000000e+00, 1.034278032652477530e-02, -1.456647485541569947e-02, 1.374855979203077477e-02, 9.068899259934983751e-04, 2.741994370785489753e-03, -9.996931419990826972e-04, 2.663993668508395085e-02, 2.656552334919837915e-03, -9.990593994650205645e-02, 2.006853030277247485e-02, -1.122508358646142484e-02, 4.002428903707519990e-03, -9.679155272497652618e-02, 0.000000000000000000e+00, -1.087503012115354981e-02, 0.000000000000000000e+00
1.720886495919999959e+02, -5.951095239652597763e-02, 0.000000000000000000e+00, 1.054149287035567595e-02, -1.481230991690507537e-02, 1.388377379303169963e-02, 9.120835996358056920e-04, 2.786698251921322124e-03, -1.026849782097404885e-03, 2.695800317162089926e-02, 2.705454428369514705e-03, -9.994512789815675202e-02, 2.026829766335647501e-02, -1.133094661880472594e-02, 4.068175032753507635e-03, -9.703144326905588368e-02, 0.000000000000000000e+00, -1.100058239806662487e-02, 0.000000000000000000e+00
1.738928611759999967e+02, -5.955118370711157821e-02, 0.000000000000000000e+00, 1.045349380431444958e-02, -1.475885093172880046e-02, 1.388444382987900037e-02, 9.151606937747540490e-04, 2.796454019410212453e-03, -1.024096671940049989e-03, 2.704776380704287247e-02, 2.723837860395975172e-03, -1.004749542657332462e-01, 2.024202939202417520e-02, -1.127200264714272454e-02, 4.076924533922126996e-03, -9.786584384023909455e-02, 0.000000000000000000e+00, -1.097926566810535076e-02, 0.000000000000000000e+00
1.757066164469999876e+02, -6.044917419224092592e-02, 0.000000000000000000e+00, 1.078262685701279928e-02, -1.514354840801390018e-02, 1.409692943775370071e-02, 9.292738205274879600e-04, 2.868688951869662399e-03, -1.067050657333427433e-03, 2.744859791310329949e-02, 2.792908966216452529e-03, -1.005621100557867464e-01, 2.055645491205742789e-02, -1.144812493105384910e-02, 4.183163373603017605e-03, -9.790307008820914314e-02, 0.000000000000000000e+00, -1.114541439044222648e-02, 0.000000000000000000e+00
1.775299658909999891e+02, -6.021262505398847914e-02, 0.000000000000000000e+00, 1.048717857365364867e-02, -1.489929081573839950e-02, 1.402402863924420012e-02, 9.309996495885790617e-04, 2.863667917567249907e-03, -1.046183502386650085e-03, 2.748696995735764800e-02, 2.806434440912537395e-03, -1.016158196082437570e-01, 2.039267569997937554e-02, -1.126469763415145070e-02, 4.164094592177182419e-03, -9.958523872246510811e-02, 0.000000000000000000e+00, -1.103906681299027422e-02, 0.000000000000000000e+00
1.793629602560000080e+02, -6.089348452302899284e-02, 0.000000000000000000e+00, 1.088197539357654842e-02, -1.529697989175512508e-02, 1.421619673136114911e-02, 9.457940890726017433e-04, 2.921617451304442219e-03, -1.088067415581260014e-03, 2.768648693704882369e-02, 2.845132348184937696e-03, -1.012156724310774997e-01, 2.070316842675382768e-02, -1.148889721358647628e-02, 4.254724800390069853e-03, -9.855612354435618061e-02, 0.000000000000000000e+00, -1.118724965615979991e-02, 0.000000000000000000e+00
1.812056505600000094e+02, -6.156687281673448031e-02, 0.000000000000000000e+00, 1.067171530369162569e-02, -1.525423565271575091e-02, 1.427473841049494915e-02, 9.413636698164398004e-04, 2.966565977640020155e-03, -1.092960639275149986e-03, 2.832396312576732772e-02, 2.943183312268252746e-03, -1.026702974806657509e-01, 2.070797660128374795e-02, -1.133303862874875112e-02, 4.303478375257450451e-03, -1.018663131979749975e-01, 0.000000000000000000e+00, -1.124295693271767406e-02, 0.000000000000000000e+00
1.830580880930000092e+02, -5.963103802578489931e-02, 0.000000000000000000e+00, 1.043558345322596198e-02, -1.477381999094847485e-02, 1.394168743760372531e-02, 9.352758203439942922e-04, 2.833787467842775309e-03, -1.030846793694557102e-03, 2.710222160113874915e-02, 2.754464101918849966e-03, -1.013923988774445006e-01, 2.028555494198019948e-02, -1.124462849938697578e-02, 4.123260660140787640e-03, -9.854837880410369233e-02, 0.000000000000000000e+00, -1.092961361762834899e-02, 0.000000000000000000e+00
1.849203244139999924e+02, -6.845263673286119954e-02, 0.000000000000000000e+00, 1.191583947474852620e-02, -1.724567893159012488e-02, 1.542183957400514865e-02, 9.059241158859010360e-04, 3.384076067910392338e-03, -1.346327266917347627e-03, 3.240352574433999489e-02, 3.555225689844122329e-03, -1.041651603834102546e-01, 2.229089462461920218e-02, -1.190365600714154981e-02, 4.891466691389360390e-03, -1.094327492560437515e-01, 0.000000000000000000e+00, -1.250565104056510120e-02, 0.000000000000000000e+00
1.867924113560000023e+02, -4.873611067847520573e-02, 0.000000000000000000e+00, 8.705527960584529684e-03, -1.193332065289957541e-02, 1.229210394934925066e-02, 9.858692849702781723e-04, 2.304483057280370083e-03, -7.217905031359966644e-04, 1.988046843380682563e-02, 1.864052356013419856e-03, -1.004231308536662481e-01, 1.794366540916542477e-02, -1.037173442412125078e-02, 3.363870026280837457e-03, -8.124769618595825693e-02, 0.000000000000000000e+00, -8.383235483249509151e-03, 0.000000000000000000e+00
1.886744010239999909e+02, -3.513321843167235142e-02, 0.000000000000000000e+00, 3.396117244191587670e-02, -2.086421684553417186e-02, 2.148019739726337619e-03, -1.479552247474713003e-04, 6.048068832369804434e-05, -2.951646071995559298e-04, 7.982355064392964274e-04, 1.412211687508140006e-05, -3.496809986182530198e-03, 4.857501687998470007e-03, -2.867900241600235094e-03, 1.368974782956258707e-04, -6.219422263165829898e-04, 0.000000000000000000e+00, -5.296211837901551632e-04, 0.000000000000000000e+00
1.905663458010000113e+02, -5.491747400841104909e-01, 0.000000000000000000e+00, 8.121955668476312784e-01, -4.061103881929492565e-01, 6.295694598290299174e-06, -5.961774701299989272e-06, 2.808599168365087574e-10, -8.820582787077003143e-06, 2.096580497809277227e-05, 4.688316906570530362e-10, -5.820829146397952897e-06, 8.852976894828698095e-06, -8.609237296359680962e-06, 3.933805111212744817e-10, -9.689832881007310862e-06, 0.000000000000000000e+00, -1.433515992534242640e-05, 0.000000000000000000e+00
1.924682983470000011e+02, -9.086774271425385185e-01, 0.000000000000000000e+00, 1.376140524329012571e+00, -6.880789178108026594e-01, 6.318244930708644763e-06, -6.967760147043185103e-06, 1.992232209380197472e-10, -1.055264797635551831e-05, 2.561510493153934989e-05, 4.038416995520882613e-10, -5.705206422612314853e-06, 6.291701565999084577e-06, -8.640155055022270190e-06, 1.983860397798329952e-10, -1.156487779238847380e-05, 0.000000000000000000e+00, -1.751423700491512247e-05, 0.000000000000000000e+00
1.943803115990000094e+02, -9.087418723003984899e-01, 0.000000000000000000e+00, 1.376335687068340086e+00, -6.881764920861505042e-01, 6.314055389128579698e-06, -6.963277323067439814e-06, 1.989477646420102325e-10, -1.054659306845193338e-05, 2.560192987111507544e-05, 4.033422944204052593e-10, -5.701026315193109943e-06, 6.287215555111961996e-06, -8.634426028411380024e-06, 1.981020194049894910e-10, -1.155812444677537596e-05, 0.000000000000000000e+00, -1.750522889245699959e-05, 0.000000000000000000e+00
1.963024387750000130e+02, -9.087408216784957915e-01, 0.000000000000000000e+00, 1.376332515643300169e+00, -6.881749008457369587e-01, 6.310003100376764025e-06, -6.958806075324737493e-06, 1.986919951060849917e-10, -1.053980848710601915e-05, 2.558543503616937388e-05, 4.028227405925504858e-10, -5.697374099546382873e-06, 6.283185739567362446e-06, -8.628884667682161426e-06, 1.978475036798795010e-10, -1.155069122551939980e-05, 0.000000000000000000e+00, -1.749395084151935106e-05, 0.000000000000000000e+00
1.982347333740000010e+02, -9.087391454479125663e-01, 0.000000000000000000e+00, 1.376327450205562464e+00, -6.881723620816037057e-01, 6.305563341301351592e-06, -6.953906162988823447e-06, 1.984120657543355071e-10, -1.053236739476730707e-05, 2.556733152371737432e-05, 4.022536151826194618e-10, -5.693375947534597730e-06, 6.278773195419929491e-06, -8.622813454697266240e-06, 1.975690280955057602e-10, -1.154253969468917588e-05, 0.000000000000000000e+00, -1.748157288465935241e-05, 0.000000000000000000e+00
2.001772491790000004e+02, -9.087368107034787812e-01, 0.000000000000000000e+00, 1.376320391320657421e+00, -6.881688259617848580e-01, 6.300651829931980339e-06, -6.948484565364394702e-06, 1.981027239221635081e-10, -1.052412851042816927e-05, 2.554727557338337514e-05, 4.016242367161917355e-10, -5.688955970329679862e-06, 6.273894165159577712e-06, -8.616097136797273322e-06, 1.972613676437797491e-10, -1.153351508792182508e-05, 0.000000000000000000e+00, -1.746785998167815201e-05, 0.000000000000000000e+00
2.021300402560000009e+02, -9.087336680197287686e-01, 0.000000000000000000e+00, 1.376310886663347555e+00, -6.881640661806465165e-01, 6.295161849036495560e-06, -6.942423272333160447e-06, 1.977573467768959963e-10, -1.051491138047219895e-05, 2.552482559230319931e-05, 4.009210401393512173e-10, -5.684018737209310963e-06, 6.268443116723312887e-06, -8.608589781837972375e-06, 1.969179503923632453e-10, -1.152341992156015159e-05, 0.000000000000000000e+00, -1.745251020092677594e-05, 0.000000000000000000e+00
2.040931609589999880e+02, -9.087295018678664960e-01, 0.000000000000000000e+00, 1.376298283764390007e+00, -6.881577563218477245e-01, 6.288957411318920650e-06, -6.935571853376908060e-06, 1.973675143007934882e-10, -1.050448569369223646e-05, 2.549941740113792585e-05, 4.001267565048982831e-10, -5.678442796129997054e-06, 6.262285694077240238e-06, -8.600105431847582615e-06, 1.965304248051225019e-10, -1.151200219436772514e-05, 0.000000000000000000e+00, -1.743513779426307555e-05, 0.000000000000000000e+00
2.060666659279999919e+02, -9.087240668988108006e-01, 0.000000000000000000e+00, 1.376281839957139930e+00, -6.881495248156160871e-01, 6.281862135919330087e-06, -6.927735270297362783e-06, 1.969223210050754953e-10, -1.049255324977328545e-05, 2.547032135126625036e-05, 3.992190530668310058e-10, -5.672070399027287337e-06, 6.255247458238365073e-06, -8.590402892031467972e-06, 1.960879685359247433e-10, -1.149893555903717464e-05, 0.000000000000000000e+00, -1.741524387671712526e-05, 0.000000000000000000e+00
2.080506100910000100e+02, -9.087170097550042458e-01, 0.000000000000000000e+00, 1.376260485585022675e+00, -6.881388365263266804e-01, 6.273646252597002395e-06, -6.918659378497032325e-06, 1.964076009747129868e-10, -1.047872510780445160e-05, 2.543658500742977525e-05, 3.981688906185975075e-10, -5.664696249659405409e-06, 6.247101327658924848e-06, -8.579167959399747333e-06, 1.955765285587087765e-10, -1.148379442264707594e-05, 0.000000000000000000e+00, -1.739217723659005089e-05, 0.000000000000000000e+00
2.100450486690000105e+02, -9.087078814481529543e-01, 0.000000000000000000e+00, 1.376232861580187539e+00, -6.881250115125203681e-01, 6.264005422167195042e-06, -6.908007600535112441e-06, 1.958046411066657629e-10, -1.046248642049863778e-05, 2.539694813010360207e-05, 3.969379300025169639e-10, -5.656048291205004507e-06, 6.237546418182813032e-06, -8.565984460427001780e-06, 1.949775373725407461e-10, -1.146601538380047366e-05, 0.000000000000000000e+00, -1.736507620609019912e-05, 0.000000000000000000e+00
2.120500371749999999e+02, -9.086961041592279686e-01, 0.000000000000000000e+00, 1.376197219020212525e+00, -6.881071747656247739e-01, 6.252531342751193118e-06, -6.895328445005751805e-06, 1.950884185807932346e-10, -1.044314688965465330e-05, 2.534972169274904994e-05, 3.954749334373360282e-10, -5.645761354500497799e-06, 6.226178922952950372e-06, -8.550294056057247295e-06, 1.942661621609369703e-10, -1.144484299501855033e-05, 0.000000000000000000e+00, -1.733278594132530218e-05, 0.000000000000000000e+00
2.140656314130000055e+02, -9.086808617290372814e-01, 0.000000000000000000e+00, 1.376151087608387558e+00, -6.880840903947355036e-01, 6.238669709313637032e-06, -6.880008919355830963e-06, 1.942251140672354839e-10, -1.041976900617171240e-05, 2.529261121511222214e-05, 3.937106308790077093e-10, -5.633339847149949546e-06, 6.212450762745096904e-06, -8.531338752699070611e-06, 1.934088437574312878e-10, -1.141925131758500033e-05, 0.000000000000000000e+00, -1.729373762915447523e-05, 0.000000000000000000e+00
2.160918874850000009e+02, -9.086611245885309884e-01, 0.000000000000000000e+00, 1.376091351504062477e+00, -6.880541994488930113e-01, 6.221652938209070005e-06, -6.861200411079509670e-06, 1.931681235557757509e-10, -1.039105618437679139e-05, 2.522244605266519857e-05, 3.915496755015419983e-10, -5.618096795930927288e-06, 6.195602427289897913e-06, -8.508068905214938928e-06, 1.923593187247450236e-10, -1.138782127204022531e-05, 0.000000000000000000e+00, -1.724576339323202583e-05, 0.000000000000000000e+00
2.181288617870000053e+02, -9.086354671077288003e-01, 0.000000000000000000e+00, 1.376013696574360123e+00, -6.880153434095586107e-01, 6.200400223502300308e-06, -6.837708112249362663e-06, 1.918522562430814974e-10, -1.035518338210381198e-05, 2.513476432783962329e-05, 3.888587428472875115e-10, -5.599064634560793124e-06, 6.174564268860804551e-06, -8.479006547013719157e-06, 1.910528647067765137e-10, -1.134855533282802577e-05, 0.000000000000000000e+00, -1.718581249699082555e-05, 0.000000000000000000e+00
2.201766110169999990e+02, -9.086019181944688938e-01, 0.000000000000000000e+00, 1.375912158749567515e+00, -6.879645381417698324e-01, 6.173350353467409566e-06, -6.807806395674562505e-06, 1.901841125564174936e-10, -1.030951612927460606e-05, 2.502312817233934712e-05, 3.854469453960027775e-10, -5.574844975918446888e-06, 6.147790601310802572e-06, -8.442016771712035144e-06, 1.893967323916882572e-10, -1.129856985087212484e-05, 0.000000000000000000e+00, -1.710948315090882603e-05, 0.000000000000000000e+00
2.222351921700000048e+02, -9.085568658853540036e-01, 0.000000000000000000e+00, 1.375775808026485025e+00, -6.878963155127943985e-01, 6.138166377969347316e-06, -6.768910934268417714e-06, 1.880254564477892451e-10, -1.025010225313954777e-05, 2.487786591119509877e-05, 3.810312511947734334e-10, -5.543348262033541537e-06, 6.112970609127322780e-06, -8.393903874299179322e-06, 1.872537324725877570e-10, -1.123353997319627548e-05, 0.000000000000000000e+00, -1.701016249827320064e-05, 0.000000000000000000e+00
2.243046625430000063e+02, -9.084894740206508335e-01, 0.000000000000000000e+00, 1.375571844102255081e+00, -6.877942704778723382e-01, 6.091120118995929834e-06, -6.716888574793479571e-06, 1.851593926276652383e-10, -1.017056593242612974e-05, 2.468326253271510131e-05, 3.751632794723542633e-10, -5.501270859372952437e-06, 6.066441419338475699e-06, -8.329569685707991519e-06, 1.844093226103774747e-10, -1.114649770277057579e-05, 0.000000000000000000e+00, -1.687710563312830024e-05, 0.000000000000000000e+00
2.263850797359999945e+02, -9.083644478297877578e-01, 0.000000000000000000e+00, 1.375193428404847706e+00, -6.876049753877709891e-01, 6.025598413625557996e-06, -6.644375648497585309e-06, 1.812094979268047470e-10, -1.005937713243942485e-05, 2.441055547662740108e-05, 3.670516570371402110e-10, -5.442845660598609873e-06, 6.001779189143287981e-06, -8.239970898300843214e-06, 1.804933517951984924e-10, -1.102487061842514959e-05, 0.000000000000000000e+00, -1.669064655017820091e-05, 0.000000000000000000e+00
2.284765016549999928e+02, -9.081251595275969812e-01, 0.000000000000000000e+00, 1.374469243802430185e+00, -6.872427552024689135e-01, 5.928805482548307374e-06, -6.537153750374701971e-06, 1.754609901078107374e-10, -9.894429579922807159e-06, 2.400492285916645165e-05, 3.552072467454130145e-10, -5.356828625137775071e-06, 5.906486969332042595e-06, -8.107609647410662796e-06, 1.748007366850514847e-10, -1.084453335540522742e-05, 0.000000000000000000e+00, -1.641330152824620249e-05, 0.000000000000000000e+00
2.305789865110000108e+02, -9.078622963308400351e-01, 0.000000000000000000e+00, 1.373674053824744945e+00, -6.868449593396935837e-01, 5.778611350193352973e-06, -6.371023790823599542e-06, 1.667076815070327490e-10, -9.640174098082942631e-06, 2.338235387234894911e-05, 3.372775871612467439e-10, -5.222641778335300868e-06, 5.758057252880364881e-06, -7.902223827054714571e-06, 1.661150867394637543e-10, -1.056634978078631901e-05, 0.000000000000000000e+00, -1.598762944317664894e-05, 0.000000000000000000e+00
2.326925928240000019e+02, -9.074896163952956840e-01, 0.000000000000000000e+00, 1.372547097317217579e+00, -6.862811747282422381e-01, 5.550306347658548083e-06, -6.118597944361244639e-06, 1.538256106381234810e-10, -9.254395863084096600e-06, 2.243889869882557394e-05, 3.109414013235497728e-10, -5.018372342647299967e-06, 5.532199614750468467e-06, -7.590023442835336565e-06, 1.533243464539895053e-10, -1.014419204035499419e-05, 0.000000000000000000e+00, -1.534255557452674889e-05, 0.000000000000000000e+00
2.348173794219999877e+02, -9.064530028687055596e-01, 0.000000000000000000e+00, 1.369414101180344900e+00, -6.847142217286856791e-01, 5.205856491891815824e-06, -5.737013921123590023e-06, 1.354234154199360188e-10, -8.667292700562569000e-06, 2.099545334307602527e-05, 2.730791242658050165e-10, -4.712335953249167499e-06, 5.193139077701004963e-06, -7.118997402656324796e-06, 1.350934721178452519e-10, -9.502530929681053386e-06, 0.000000000000000000e+00, -1.435561834054032430e-05, 0.000000000000000000e+00
2.369534054449999871e+02, -9.037228588640442428e-01, 0.000000000000000000e+00, 1.361178878720415097e+00, -6.805959081101440322e-01, 4.664594262742657237e-06, -5.136111595550114514e-06, 1.089600559556519500e-10, -7.736016648621241452e-06, 1.869433966659580170e-05, 2.183320036534785097e-10, -4.235179708020734727e-06, 4.663289826429322925e-06, -6.378833393951515445e-06, 1.089309937150245668e-10, -8.486683590505822211e-06, 0.000000000000000000e+00, -1.278225623661430097e-05, 0.000000000000000000e+00
