# z (m), beta1, beta2, beta3, beta4, beta_theta1, beta_theta2, beta_theta3, beta_theta4, beta_g1, beta_g2, lambda_theta1, lambda_theta2, lambda_theta3, lambda_theta4, lambda_g1, lambda_g2, lambda_g3, lambda_g4
2.391007303469999954e+02, -8.959071477605637934e-01, 0.000000000000000000e+00, 1.337739306375152371e+00, -6.688750374514428332e-01, 3.809997168961369949e-06, -4.184725514644185442e-06, 7.317438940152942952e-11, -6.248388760307550951e-06, 1.500485768233152586e-05, 1.440801360740495018e-10, -3.489503131182617585e-06, 3.832709031293099656e-06, -5.210185517188119645e-06, 7.361258780685424414e-11, -6.871323128340184321e-06, 0.000000000000000000e+00, -1.025959978350009730e-05, 0.000000000000000000e+00
2.412594138940000050e+02, -8.726522749130014578e-01, 0.000000000000000000e+00, 1.269199096941264981e+00, -6.346034078356033170e-01, 2.588455071360320238e-06, -2.821499053934187409e-06, 3.448266913770914748e-11, -4.103382805887990119e-06, 9.721497765137912479e-06, 6.474532300492187079e-11, -2.433986417948792599e-06, 2.653121135982660039e-06, -3.539735191600982618e-06, 3.534604140326330053e-11, -4.570657884567244658e-06, 0.000000000000000000e+00, -6.647117073124474724e-06, 0.000000000000000000e+00
2.434295161699999994e+02, -8.177447842421627922e-01, 0.000000000000000000e+00, 1.114520230896707709e+00, -5.572622831713684999e-01, 1.298123353072644953e-06, -1.387811271910490104e-06, 9.132809057378621906e-12, -1.891246002131955240e-06, 4.457163604762342332e-06, 1.567661441830482346e-11, -1.302691789707224870e-06, 1.392690124221822456e-06, -1.775202256851755042e-06, 9.799017824536527168e-12, -2.236393597807015142e-06, 0.000000000000000000e+00, -3.047617500393710025e-06, 0.000000000000000000e+00
2.456110975770000096e+02, -7.866384255017623284e-01, 0.000000000000000000e+00, 1.031353819153829843e+00, -5.156784787425520156e-01, 8.875427374029352613e-07, -9.375493218380154342e-07, 4.401607281073777519e-12, -1.229046973951314815e-06, 2.929617786596216976e-06, 7.263509159244559954e-12, -9.258992783732330252e-07, 9.780599541576319875e-07, -1.213729065499272347e-06, 4.850988285135444779e-12, -1.528081118472212545e-06, 0.000000000000000000e+00, -2.003149882579015030e-06, 0.000000000000000000e+00
2.478042188340000109e+02, -7.771462570699317896e-01, 0.000000000000000000e+00, 1.006616890415389598e+00, -5.033098826696810191e-01, 7.997327475983498317e-07, -8.415698459644034487e-07, 3.608278758667617435e-12, -1.089913268075935014e-06, 2.611826979017792624e-06, 5.891361800362787644e-12, -8.444879782270675476e-07, 8.886591564389137594e-07, -1.093647809880574918e-06, 4.009904114717797298e-12, -1.378965893849677487e-06, 0.000000000000000000e+00, -1.785858379202509935e-06, 0.000000000000000000e+00
2.500089409859999989e+02, -7.755755968249380405e-01, 0.000000000000000000e+00, 1.002552540865460973e+00, -5.012776902619400232e-01, 7.877976379174214956e-07, -8.284800184813943708e-07, 3.507015167017702420e-12, -1.070791861417344988e-06, 2.568471157641269941e-06, 5.716288369593447695e-12, -8.335702820600187789e-07, 8.766091350258217976e-07, -1.077326391808265054e-06, 3.902767707857067768e-12, -1.358822540013127571e-06, 0.000000000000000000e+00, -1.756213545793092535e-06, 0.000000000000000000e+00
2.522253253949999987e+02, -7.752507935676092865e-01, 0.000000000000000000e+00, 1.001713092733486521e+00, -5.008579623395422731e-01, 7.852214293723184490e-07, -8.256612784853809279e-07, 3.485273942286452344e-12, -1.066701745646429889e-06, 2.559175917293042678e-06, 5.678863936554365093e-12, -8.311926132578918559e-07, 8.739927722065949918e-07, -1.073803393037130027e-06, 3.879684342939279966e-12, -1.354472410238362468e-06, 0.000000000000000000e+00, -1.749857862981297411e-06, 0.000000000000000000e+00
2.544534337519999951e+02, -7.752277908628871783e-01, 0.000000000000000000e+00, 1.001653654204030186e+00, -5.008282427571026929e-01, 7.850143591876795215e-07, -8.254357883833747144e-07, 3.483518309112372596e-12, -1.066378776427114833e-06, 2.558437661245357563e-06, 5.675862787763259927e-12, -8.309980878796034937e-07, 8.737800190931429681e-07, -1.073520221884227595e-06, 3.877808734188592536e-12, -1.354121876654282375e-06, 0.000000000000000000e+00, -1.749353075520142460e-06, 0.000000000000000000e+00
2.566933280729999751e+02, -7.752267774682420898e-01, 0.000000000000000000e+00, 1.001651035715606763e+00, -5.008269334979087439e-01, 7.850046894105402108e-07, -8.254252787529364514e-07, 3.483436150077382329e-12, -1.066363803682472398e-06, 2.558403352941354959e-06, 5.675722722571337471e-12, -8.309889393094090333e-07, 8.737700374830206939e-07, -1.073506998339520185e-06, 3.877720748350012764e-12, -1.354105490308802476e-06, 0.000000000000000000e+00, -1.749329616991155171e-06, 0.000000000000000000e+00
2.589450707010000201e+02, -7.752263271301684799e-01, 0.000000000000000000e+00, 1.001649872055214718e+00, -5.008263516691640049e-01, 7.850048890756256972e-07, -8.254253368366657627e-07, 3.483439537618452510e-12, -1.066363259004209851e-06, 2.558402762807427381e-06, 5.675725489976297551e-12, -8.309896337004131825e-07, 8.737706068390964566e-07, -1.073507271380060066e-06, 3.877726060613172776e-12, -1.354105965068059965e-06, 0.000000000000000000e+00, -1.749329213474350215e-06, 0.000000000000000000e+00
2.612087243099999796e+02, -7.752262430026622964e-01, 0.000000000000000000e+00, 1.001649654673055112e+00, -5.008262429785099723e-01, 7.850050129028136380e-07, -8.254254386743281391e-07, 3.483440937597502384e-12, -1.066363274818337422e-06, 2.558402934613262642e-06, 5.675727257094087249e-12, -8.309898550022629629e-07, 8.737708095018482722e-07, -1.073507440714502639e-06, 3.877727906891315068e-12, -1.354106203016212460e-06, 0.000000000000000000e+00, -1.749329330945902457e-06, 0.000000000000000000e+00
2.634843519059999721e+02, -7.752262482336564897e-01, 0.000000000000000000e+00, 1.001649668190812026e+00, -5.008262497373805466e-01, 7.850050152946134996e-07, -8.254254429543215647e-07, 3.483440939993457686e-12, -1.066363287546164925e-06, 2.558402956822410191e-06, 5.675727292961392280e-12, -8.309898519245320090e-07, 8.737708081341059499e-07, -1.073507443985360175e-06, 3.877727891666842636e-12, -1.354106205628872456e-06, 0.000000000000000000e+00, -1.749329346131647626e-06, 0.000000000000000000e+00
2.657720168270000158e+02, -7.752262495591490943e-01, 0.000000000000000000e+00, 1.001649671616162030e+00, -5.008262514500472218e-01, 7.850050122732592587e-07, -8.254254402229947931e-07, 3.483440908400834651e-12, -1.066363285841520013e-06, 2.558402950634129780e-06, 5.675727249598452803e-12, -8.309898473048700071e-07, 8.737708037483054037e-07, -1.073507439853635102e-06, 3.877727851957810341e-12, -1.354106200037142739e-06, 0.000000000000000000e+00, -1.749329341900397452e-06, 0.000000000000000000e+00
2.680717827459999967e+02, -7.752262493697302803e-01, 0.000000000000000000e+00, 1.001649671126727537e+00, -5.008262512053275328e-01, 7.850050108591496118e-07, -8.254254386722517437e-07, 3.483440896518907391e-12, -1.066363283577739970e-06, 2.558402945504220001e-06, 5.675727229083842083e-12, -8.309898460108822316e-07, 8.737708023201309864e-07, -1.073507437919819920e-06, 3.877727839377932878e-12, -1.354106197652699888e-06, 0.000000000000000000e+00, -1.749329338392787431e-06, 0.000000000000000000e+00
2.703837136729999884e+02, -7.752262503758059475e-01, 0.000000000000000000e+00, 1.001649673726375145e+00, -5.008262525051476732e-01, 7.850050101898447174e-07, -8.254254383094091930e-07, 3.483440886990485072e-12, -1.066363284493129958e-06, 2.558402946087590227e-06, 5.675727219689377383e-12, -8.309898442234935292e-07, 8.737708008016787388e-07, -1.073507437004547458e-06, 3.877727825337200332e-12, -1.354106196203452561e-06, 0.000000000000000000e+00, -1.749329338791687645e-06, 0.000000000000000000e+00
2.727078739579999933e+02, -7.752262509741603136e-01, 0.000000000000000000e+00, 1.001649675272439310e+00, -5.008262532781795340e-01, 7.850050107562902717e-07, -8.254254391049989706e-07, 3.483440889878435123e-12, -1.066363286344069954e-06, 2.558402949588242720e-06, 5.675727228063182795e-12, -8.309898441814797421e-07, 8.737708009692517136e-07, -1.073507437779174970e-06, 3.877727826497210473e-12, -1.354106197010770039e-06, 0.000000000000000000e+00, -1.749329341185297298e-06, 0.000000000000000000e+00
2.750443282900000099e+02, -7.752262521182514687e-01, 0.000000000000000000e+00, 1.001649678228716533e+00, -5.008262547563130385e-01, 7.850050097022597304e-07, -8.254254383833102766e-07, 3.483440876435214957e-12, -1.066363286985839925e-06, 2.558402949301509785e-06, 5.675727213141277522e-12, -8.309898418387530520e-07, 8.737707989152492267e-07, -1.073507436337785144e-06, 3.877727807622027299e-12, -1.354106194859694930e-06, 0.000000000000000000e+00, -1.749329340989264863e-06, 0.000000000000000000e+00
2.773931417000000010e+02, -7.752262497008169939e-01, 0.000000000000000000e+00, 1.001649671982179912e+00, -5.008262516330562741e-01, 7.850050125658622376e-07, -8.254254405797107545e-07, 3.483440910503455067e-12, -1.066363286497167560e-06, 2.558402951972562539e-06, 5.675727253877575242e-12, -8.309898474627262435e-07, 8.737708039662264405e-07, -1.073507440253774949e-06, 3.877727853820027352e-12, -1.354106200498102516e-06, 0.000000000000000000e+00, -1.749329342815565094e-06, 0.000000000000000000e+00
2.797543795639999757e+02, -7.752262523518023141e-01, 0.000000000000000000e+00, 1.001649678832248647e+00, -5.008262550580777628e-01, 7.850050091722436868e-07, -8.254254379043302973e-07, 3.483440870891840252e-12, -1.066363286688365131e-06, 2.558402948219030054e-06, 5.675727205539368139e-12, -8.309898410272964414e-07, 8.737707981449246419e-07, -1.073507435612984981e-06, 3.877727800650352803e-12, -1.354106193878712404e-06, 0.000000000000000000e+00, -1.749329340249117309e-06, 0.000000000000000000e+00
2.821281076029999895e+02, -7.752262489018681979e-01, 0.000000000000000000e+00, 1.001649669917682228e+00, -5.008262506008114290e-01, 7.850050138836490977e-07, -8.254254416950879746e-07, 3.483440925057000011e-12, -1.066363286838847522e-06, 2.558402954069685250e-06, 5.675727272716722745e-12, -8.309898497144785246e-07, 8.737708060477805798e-07, -1.073507442055857449e-06, 3.877727872750277006e-12, -1.354106203004207250e-06, 0.000000000000000000e+00, -1.749329344249469901e-06, 0.000000000000000000e+00
2.845143918869999879e+02, -7.752262543653670734e-01, 0.000000000000000000e+00, 1.001649684035183618e+00, -5.008262576595382543e-01, 7.850050078075867878e-07, -8.254254371491629436e-07, 3.483440851584830024e-12, -1.066363288483104914e-06, 2.558402949315012337e-06, 5.675727186374172534e-12, -8.309898374233295402e-07, 8.737707950751265751e-07, -1.073507433746814909e-06, 3.877727772273092285e-12, -1.354106190940130011e-06, 0.000000000000000000e+00, -1.749329340998544956e-06, 0.000000000000000000e+00
2.869132988320000095e+02, -7.752262490148864593e-01, 0.000000000000000000e+00, 1.001649670209727727e+00, -5.008262507468332903e-01, 7.850050135381229710e-07, -8.254254413694665927e-07, 3.483440921582960184e-12, -1.066363286573702492e-06, 2.558402953256517950e-06, 5.675727267750452324e-12, -8.309898492275010720e-07, 8.737708055756379564e-07, -1.073507441583344990e-06, 3.877727868494240499e-12, -1.354106202376294950e-06, 0.000000000000000000e+00, -1.749329343693462440e-06, 0.000000000000000000e+00
2.893248952100000224e+02, -7.752262522511131904e-01, 0.000000000000000000e+00, 1.001649678572065882e+00, -5.008262549279854925e-01, 7.850050084904788318e-07, -8.254254371530974117e-07, 3.483440865193219741e-12, -1.066363285579490159e-06, 2.558402945722012501e-06, 5.675727195644757244e-12, -8.309898404134172538e-07, 8.737707974630718015e-07, -1.073507434680660051e-06, 3.877727794648343203e-12, -1.354106192732785035e-06, 0.000000000000000000e+00, -1.749329338541765068e-06, 0.000000000000000000e+00
2.917492481429999884e+02, -7.752262485706979955e-01, 0.000000000000000000e+00, 1.001649669062008918e+00, -5.008262501729729976e-01, 7.850050123807625628e-07, -8.254254400032162131e-07, 3.483440912889982610e-12, -1.066363284197754958e-06, 2.558402948260150115e-06, 5.675727250872217242e-12, -8.309898484785411993e-07, 8.737708046300430907e-07, -1.073507440000637459e-06, 3.877727860338027210e-12, -1.354106200507742386e-06, 0.000000000000000000e+00, -1.749329340277157488e-06, 0.000000000000000000e+00
2.941864251090000266e+02, -7.752262506375577900e-01, 0.000000000000000000e+00, 1.001649674402702583e+00, -5.008262528433120586e-01, 7.850050108917882264e-07, -8.254254391348550821e-07, 3.483440892287997303e-12, -1.066363285919495113e-06, 2.558402949099155308e-06, 5.675727229925417577e-12, -8.309898446859514956e-07, 8.737708013804435402e-07, -1.073507437964464909e-06, 3.877727830335430298e-12, -1.354106197340194917e-06, 0.000000000000000000e+00, -1.749329340850877467e-06, 0.000000000000000000e+00
2.966364939439999944e+02, -7.752262530029156995e-01, 0.000000000000000000e+00, 1.001649680514609564e+00, -5.008262558992587765e-01, 7.850050098928578137e-07, -8.254254388819749839e-07, 3.483440874969162529e-12, -1.066363288847114994e-06, 2.558402952359324559e-06, 5.675727216155437240e-12, -8.309898410918485047e-07, 8.737707984456805246e-07, -1.073507436598432429e-06, 3.877727802963720098e-12, -1.354106194932317417e-06, 0.000000000000000000e+00, -1.749329343080079931e-06, 0.000000000000000000e+00
2.990995228400000201e+02, -7.752262513577715675e-01, 0.000000000000000000e+00, 1.001649676263622446e+00, -5.008262537737722120e-01, 7.850050116454352619e-07, -8.254254401692379530e-07, 3.483440896406584907e-12, -1.066363288246587481e-06, 2.558402953542234869e-06, 5.675727241041387304e-12, -8.309898447113990123e-07, 8.737708016633742498e-07, -1.073507438995092460e-06, 3.877727832452377740e-12, -1.354106198433347686e-06, 0.000000000000000000e+00, -1.749329343888872517e-06, 0.000000000000000000e+00
3.015755803519999745e+02, -7.752262515045357238e-01, 0.000000000000000000e+00, 1.001649676642931919e+00, -5.008262539634218413e-01, 7.850050096942110116e-07, -8.254254381675140219e-07, 3.483440878552594973e-12, -1.066363285862740094e-06, 2.558402947586497613e-06, 5.675727212846604930e-12, -8.309898424883599834e-07, 8.737707993787747722e-07, -1.073507436326772446e-06, 3.877727812076547571e-12, -1.354106195024362582e-06, 0.000000000000000000e+00, -1.749329339816602593e-06, 0.000000000000000000e+00
3.040647353979999821e+02, -7.752262479883850199e-01, 0.000000000000000000e+00, 1.001649667557378498e+00, -5.008262494206600079e-01, 7.850050126468854918e-07, -8.254254400880140579e-07, 3.483440917339284939e-12, -1.066363283506085006e-06, 2.558402947518242427e-06, 5.675727254553184701e-12, -8.309898493848140427e-07, 8.737708053764656763e-07, -1.073507440364559870e-06, 3.877727867289674888e-12, -1.354106201132755080e-06, 0.000000000000000000e+00, -1.749329339769859927e-06, 0.000000000000000000e+00
3.065670572590000234e+02, -7.752262513983555481e-01, 0.000000000000000000e+00, 1.001649676368543851e+00, -5.008262538262292507e-01, 7.850050100600289773e-07, -8.254254385163658118e-07, 3.483440882180927410e-12, -1.066363286167320013e-06, 2.558402948486144858e-06, 5.675727218109559349e-12, -8.309898429894632986e-07, 8.737707998677776923e-07, -1.073507436827032645e-06, 3.877727816478842373e-12, -1.354106195686079967e-06, 0.000000000000000000e+00, -1.749329340431742483e-06, 0.000000000000000000e+00
3.090826155830000062e+02, -7.752262529384852385e-01, 0.000000000000000000e+00, 1.001649680348191573e+00, -5.008262558160474498e-01, 7.850050092311057003e-07, -8.254254381644542213e-07, 3.483440869321330019e-12, -1.066363287831539854e-06, 2.558402950025137232e-06, 5.675727206559927261e-12, -8.309898404604779809e-07, 8.737707977588079552e-07, -1.073507435693480004e-06, 3.877727796897124979e-12, -1.354106193809504942e-06, 0.000000000000000000e+00, -1.749329341484067418e-06, 0.000000000000000000e+00
3.116114803869999719e+02, -7.752262489785910482e-01, 0.000000000000000000e+00, 1.001649670115976942e+00, -5.008262506999570096e-01, 7.850050130431260222e-07, -8.254254408367537020e-07, 3.483440917316390050e-12, -1.066363285835582524e-06, 2.558402951543444637e-06, 5.675727260577402969e-12, -8.309898487424472312e-07, 8.737708050526545097e-07, -1.073507440906432469e-06, 3.877727863868957514e-12, -1.354106201533017323e-06, 0.000000000000000000e+00, -1.749329342522139964e-06, 0.000000000000000000e+00
3.141537220580000280e+02, -7.752262514904300073e-01, 0.000000000000000000e+00, 1.001649676606427342e+00, -5.008262539451727724e-01, 7.850050108582157579e-07, -8.254254393866594485e-07, 3.483440888941982255e-12, -1.066363287418205140e-06, 2.558402951340797933e-06, 5.675727229686892293e-12, -8.309898437357339476e-07, 8.737708006853060468e-07, -1.073507437918562500e-06, 3.877727823690580193e-12, -1.354106197036227615e-06, 0.000000000000000000e+00, -1.749329342383629960e-06, 0.000000000000000000e+00
3.167094113539999967e+02, -7.752262525461025566e-01, 0.000000000000000000e+00, 1.001649679334224663e+00, -5.008262553090684355e-01, 7.850050107992732762e-07, -8.254254396814704304e-07, 3.483440884652879931e-12, -1.066363289251377562e-06, 2.558402954052967784e-06, 5.675727229138357648e-12, -8.309898425413312005e-07, 8.737707998071628499e-07, -1.073507437837964986e-06, 3.877727815308877791e-12, -1.354106196627139924e-06, 0.000000000000000000e+00, -1.749329344238112460e-06, 0.000000000000000000e+00
3.192786194099999761e+02, -7.752262514524690395e-01, 0.000000000000000000e+00, 1.001649676508347131e+00, -5.008262538961327781e-01, 7.850050113781199223e-07, -8.254254399209652905e-07, 3.483440893697947256e-12, -1.066363288056117511e-06, 2.558402952928495124e-06, 5.675727237199086507e-12, -8.309898443269190049e-07, 8.737708012938205512e-07, -1.073507438629534851e-06, 3.877727829117407653e-12, -1.354106197943087558e-06, 0.000000000000000000e+00, -1.749329343469224867e-06, 0.000000000000000000e+00
3.218614177360000213e+02, -7.752262507935925306e-01, 0.000000000000000000e+00, 1.001649674805872969e+00, -5.008262530448972516e-01, 7.850050111325470714e-07, -8.254254394406219058e-07, 3.483440893868595262e-12, -1.066363286529167406e-06, 2.558402950313502822e-06, 5.675727233453557763e-12, -8.309898447734837745e-07, 8.737708015281890620e-07, -1.073507438293707463e-06, 3.877727831561152830e-12, -1.354106197710272505e-06, 0.000000000000000000e+00, -1.749329341681192313e-06, 0.000000000000000000e+00
3.244578782190000084e+02, -7.752262507036887795e-01, 0.000000000000000000e+00, 1.001649674573599880e+00, -5.008262529287588194e-01, 7.850050101120350003e-07, -8.254254383377099402e-07, 3.483440885127465114e-12, -1.066363284980772543e-06, 2.558402946738749770e-06, 5.675727218659980192e-12, -8.309898437895179986e-07, 8.737708004619527760e-07, -1.073507436898144873e-06, 3.877727822139669859e-12, -1.354106195975164900e-06, 0.000000000000000000e+00, -1.749329339236934960e-06, 0.000000000000000000e+00
3.270680731269999910e+02, -7.752262489911098120e-01, 0.000000000000000000e+00, 1.001649670148349047e+00, -5.008262507161419519e-01, 7.850050124935560112e-07, -8.254254402639884349e-07, 3.483440912393532474e-12, -1.066363285112930012e-06, 2.558402949783760370e-06, 5.675727252626384594e-12, -8.309898481472222502e-07, 8.737708044321802177e-07, -1.073507440154887452e-06, 3.877727858349800057e-12, -1.354106200579705034e-06, 0.000000000000000000e+00, -1.749329341318945121e-06, 0.000000000000000000e+00
3.296920751119999977e+02, -7.752262537031652245e-01, 0.000000000000000000e+00, 1.001649682324092794e+00, -5.008262568039931750e-01, 7.850050072397104890e-07, -8.254254363283557246e-07, 3.483440848902147589e-12, -1.066363286511849817e-06, 2.558402945642634926e-06, 5.675727177964270059e-12, -8.309898375321455335e-07, 8.737707949527204675e-07, -1.073507432970232444e-06, 3.877727771549227662e-12, -1.354106190153272614e-06, 0.000000000000000000e+00, -1.749329338487517478e-06, 0.000000000000000000e+00
3.323299572089999856e+02, -7.752262478003597579e-01, 0.000000000000000000e+00, 1.001649667071516703e+00, -5.008262491777302206e-01, 7.850050132901649812e-07, -8.254254407001457106e-07, 3.483440923721395339e-12, -1.066363284038115082e-06, 2.558402949099735102e-06, 5.675727263809540127e-12, -8.309898502674760544e-07, 8.737708062365232374e-07, -1.073507441244249961e-06, 3.877727875033775326e-12, -1.354106202298490103e-06, 0.000000000000000000e+00, -1.749329340851212469e-06, 0.000000000000000000e+00
3.349817928370000004e+02, -7.752262510411385144e-01, 0.000000000000000000e+00, 1.001649675445511312e+00, -5.008262533647149795e-01, 7.850050105623829366e-07, -8.254254389237053326e-07, 3.483440887916685020e-12, -1.066363286202037564e-06, 2.558402949140837799e-06, 5.675727225276179474e-12, -8.309898439043657137e-07, 8.737708007017955548e-07, -1.073507437514002624e-06, 3.877727824084167107e-12, -1.354106196656887509e-06, 0.000000000000000000e+00, -1.749329340879382455e-06, 0.000000000000000000e+00
3.376476558080000245e+02, -7.752262535695157997e-01, 0.000000000000000000e+00, 1.001649681978722173e+00, -5.008262566313091968e-01, 7.850050083444906917e-07, -8.254254374445136973e-07, 3.483440859190794935e-12, -1.066363287769777600e-06, 2.558402948876094687e-06, 5.675727193913505380e-12, -8.309898388450687305e-07, 8.737707962850559655e-07, -1.073507434481032596e-06, 3.877727783458305269e-12, -1.354106192098412414e-06, 0.000000000000000000e+00, -1.749329340698415137e-06, 0.000000000000000000e+00
3.403276203209999835e+02, -7.752262472994122522e-01, 0.000000000000000000e+00, 1.001649665777014864e+00, -5.008262485304844081e-01, 7.850050155370165414e-07, -8.254254428937332980e-07, 3.483440945467117786e-12, -1.066363286182539924e-06, 2.558402955041689862e-06, 5.675727296178290412e-12, -8.309898531832743200e-07, 8.737708091235705577e-07, -1.073507444316842496e-06, 3.877727900955544540e-12, -1.354106206319087630e-06, 0.000000000000000000e+00, -1.749329344914052799e-06, 0.000000000000000000e+00
3.430217609690000131e+02, -7.752262553043087756e-01, 0.000000000000000000e+00, 1.001649686461349331e+00, -5.008262588726182241e-01, 7.850050072905482418e-07, -8.254254369216385649e-07, 3.483440843637622415e-12, -1.066363289480995065e-06, 2.558402950218079902e-06, 5.675727179164560019e-12, -8.309898358690649513e-07, 8.737707937755645817e-07, -1.073507433039767497e-06, 3.877727760211882109e-12, -1.354106189777320005e-06, 0.000000000000000000e+00, -1.749329341616037692e-06, 0.000000000000000000e+00
3.457301527380000152e+02, -7.752262503475682021e-01, 0.000000000000000000e+00, 1.001649673653340233e+00, -5.008262524686349915e-01, 7.850050123375150722e-07, -8.254254405576648162e-07, 3.483440906165710241e-12, -1.066363287358489953e-06, 2.558402953009865344e-06, 5.675727250760282095e-12, -8.309898465274308749e-07, 8.737708032136556663e-07, -1.073507439941512441e-06, 3.877727846778665312e-12, -1.354106199916962316e-06, 0.000000000000000000e+00, -1.749329343524839991e-06, 0.000000000000000000e+00
3.484528710129999922e+02, -7.752262491949415413e-01, 0.000000000000000000e+00, 1.001649670675046622e+00, -5.008262509794897399e-01, 7.850050119051126936e-07, -8.254254397144049772e-07, 3.483440906441297499e-12, -1.066363284683425015e-06, 2.558402948426057612e-06, 5.675727244170302984e-12, -8.309898473056779706e-07, 8.737708036205336600e-07, -1.073507439350187518e-06, 3.877727851028220083e-12, -1.354106199504835047e-06, 0.000000000000000000e+00, -1.749329340390610140e-06, 0.000000000000000000e+00
3.511899915760000113e+02, -7.752262512325831523e-01, 0.000000000000000000e+00, 1.001649675940178952e+00, -5.008262536120480224e-01, 7.850050109043761948e-07, -8.254254393487034786e-07, 3.483440890274444610e-12, -1.066363287014420087e-06, 2.558402950779317580e-06, 5.675727230279302246e-12, -8.309898440611216543e-07, 8.737708009358645336e-07, -1.073507437981685089e-06, 3.877727826058101968e-12, -1.354106197189629940e-06, 0.000000000000000000e+00, -1.749329341999707618e-06, 0.000000000000000000e+00
3.539415906109999810e+02, -7.752262532833480435e-01, 0.000000000000000000e+00, 1.001649681239294987e+00, -5.008262562615984903e-01, 7.850050089892170193e-07, -8.254254380259515230e-07, 3.483440865939602821e-12, -1.066363288127089978e-06, 2.558402950188467207e-06, 5.675727203160217367e-12, -8.309898398345762194e-07, 8.737707972233342665e-07, -1.073507435362699874e-06, 3.877727791950675389e-12, -1.354106193293299982e-06, 0.000000000000000000e+00, -1.749329341595752524e-06, 0.000000000000000000e+00
3.567077447039999925e+02, -7.752262496053929919e-01, 0.000000000000000000e+00, 1.001649671735660441e+00, -5.008262515097942069e-01, 7.850050110277049331e-07, -8.254254389302300274e-07, 3.483440897182719832e-12, -1.066363284235130075e-06, 2.558402946697337482e-06, 5.675727231592724502e-12, -8.309898459366812984e-07, 8.737708023275944054e-07, -1.073507438150327655e-06, 3.877727839317234462e-12, -1.354106197872552583e-06, 0.000000000000000000e+00, -1.749329339208597685e-06, 0.000000000000000000e+00
3.594885308460000033e+02, -7.752262477512746885e-01, 0.000000000000000000e+00, 1.001649666944651074e+00, -5.008262491142975170e-01, 7.850050131688304761e-07, -8.254254405560249604e-07, 3.483440922817617721e-12, -1.066363283784510030e-06, 2.558402948569454784e-06, 5.675727262038295212e-12, -8.309898501915362684e-07, 8.737708061391808347e-07, -1.073507441078324889e-06, 3.877727874194937444e-12, -1.354106202103397451e-06, 0.000000000000000000e+00, -1.749329340488627522e-06, 0.000000000000000000e+00
3.622840264359999765e+02, -7.752262550365235372e-01, 0.000000000000000000e+00, 1.001649685769472331e+00, -5.008262585266767264e-01, 7.850050056223462866e-07, -8.254254350772820264e-07, 3.483440829776595261e-12, -1.066363286730095056e-06, 2.558402944044627650e-06, 5.675727154947231999e-12, -8.309898343901775067e-07, 8.737707921249688416e-07, -1.073507430758477377e-06, 3.877727745697257466e-12, -1.354106186977494949e-06, 0.000000000000000000e+00, -1.749329337394900033e-06, 0.000000000000000000e+00
3.650943092819999833e+02, -7.752262470967447028e-01, 0.000000000000000000e+00, 1.001649665253364851e+00, -5.008262482686575146e-01, 7.850050141233732920e-07, -8.254254413385857832e-07, 3.483440933632077287e-12, -1.066363283894875034e-06, 2.558402949878755115e-06, 5.675727275663282258e-12, -8.309898519039767428e-07, 8.737708077056582622e-07, -1.073507442383670000e-06, 3.877727888471212093e-12, -1.354106203940267595e-06, 0.000000000000000000e+00, -1.749329341383859820e-06, 0.000000000000000000e+00
3.679194576040000015e+02, -7.752262517223694749e-01, 0.000000000000000000e+00, 1.001649677205826983e+00, -5.008262542448667087e-01, 7.850050085676939318e-07, -8.254254370568959623e-07, 3.483440867770967773e-12, -1.066363284727782437e-06, 2.558402944513942348e-06, 5.675727196608085000e-12, -8.309898410621540707e-07, 8.737707979573875240e-07, -1.073507434786245037e-06, 3.877727799330725076e-12, -1.354106193017297473e-06, 0.000000000000000000e+00, -1.749329337715727526e-06, 0.000000000000000000e+00
3.707595500360000074e+02, -7.752262505102038848e-01, 0.000000000000000000e+00, 1.001649674073615826e+00, -5.008262526787694568e-01, 7.850050111846147161e-07, -8.254254394002578213e-07, 3.483440895344232565e-12, -1.066363286087162532e-06, 2.558402949701042521e-06, 5.675727234123577290e-12, -8.309898451324837602e-07, 8.737708018049687242e-07, -1.073507438364907358e-06, 3.877727834175235013e-12, -1.354106197881279987e-06, 0.000000000000000000e+00, -1.749329341262412448e-06, 0.000000000000000000e+00
3.736146656270000221e+02, -7.752262499584929856e-01, 0.000000000000000000e+00, 1.001649672647983325e+00, -5.008262519659577583e-01, 7.850050124400977502e-07, -8.254254405339135889e-07, 3.483440908467770042e-12, -1.066363286792455104e-06, 2.558402952273812771e-06, 5.675727252137562049e-12, -8.309898470533004806e-07, 8.737708036272459726e-07, -1.073507440081792532e-06, 3.877727850670532323e-12, -1.354106200207352315e-06, 0.000000000000000000e+00, -1.749329343021549955e-06, 0.000000000000000000e+00
3.764848838440000236e+02, -7.752262524271618105e-01, 0.000000000000000000e+00, 1.001649679026773709e+00, -5.008262551553427366e-01, 7.850050107427720494e-07, -8.254254395819334712e-07, 3.483440884592685173e-12, -1.066363288958919955e-06, 2.558402953540109663e-06, 5.675727228310967009e-12, -8.309898426091225295e-07, 8.737707998359917222e-07, -1.073507437760697581e-06, 3.877727815649274730e-12, -1.354106196563752637e-06, 0.000000000000000000e+00, -1.749329343887437644e-06, 0.000000000000000000e+00
