# z (m), beta1, beta2, beta3, beta4, beta_theta1, beta_theta2, beta_theta3, beta_theta4, beta_g1, beta_g2, lambda_theta1, lambda_theta2, lambda_theta3, lambda_theta4, lambda_g1, lambda_g2, lambda_g3, lambda_g4
2.391007303469999954e+02, -8.959061598863644615e-01, 0.000000000000000000e+00, 1.337736352768335024e+00, -6.688735610163187850e-01, 3.810249905732417996e-06, -4.185001952463252530e-06, 7.318349595512173090e-11, -6.248795476349409877e-06, 1.500582446168324989e-05, 1.440978308201422617e-10, -3.489737977279802333e-06, 3.832965918303847460e-06, -5.210531131726450904e-06, 7.362179252775480236e-11, -6.871772517254989258e-06, 0.000000000000000000e+00, -1.026026081289378872e-05, 0.000000000000000000e+00
2.412594138940000050e+02, -8.726503410259185411e-01, 0.000000000000000000e+00, 1.269193459109810185e+00, -6.346005891603647697e-01, 2.588606481695555276e-06, -2.821662485878532611e-06, 3.448651993737752549e-11, -4.103612418952750203e-06, 9.722034169105890142e-06, 6.475236641556652315e-11, -2.434133551468960178e-06, 2.653280009302297462e-06, -3.539942244793365059e-06, 3.535003119123749933e-11, -4.570919088193161984e-06, 0.000000000000000000e+00, -6.647483838340542308e-06, 0.000000000000000000e+00
2.434295161699999994e+02, -8.177410280696482126e-01, 0.000000000000000000e+00, 1.114509946541160090e+00, -5.572571411086679749e-01, 1.298183742014852528e-06, -1.387874072525867330e-06, 9.133649160801652277e-12, -1.891323643341982675e-06, 4.457349171025229979e-06, 1.567798771311745217e-11, -1.302757791869304971e-06, 1.392758936687865018e-06, -1.775284839143430130e-06, 9.799944542093445555e-12, -2.236496081827077454e-06, 0.000000000000000000e+00, -3.047744381871145020e-06, 0.000000000000000000e+00
2.456110975770000096e+02, -7.866334898040029389e-01, 0.000000000000000000e+00, 1.031340798963100047e+00, -5.156719687163897614e-01, 8.875746478319330185e-07, -9.375813249626355213e-07, 4.401932443155202212e-12, -1.229081701670987546e-06, 2.929706970575934720e-06, 7.264008893155162861e-12, -9.259379198361177763e-07, 9.780990166493564554e-07, -1.213772703329157540e-06, 4.851364383674612934e-12, -1.528136575029380014e-06, 0.000000000000000000e+00, -2.003210862515859958e-06, 0.000000000000000000e+00
2.478042188340000109e+02, -7.771410680064917420e-01, 0.000000000000000000e+00, 1.006603362373372779e+00, -5.033031187099867854e-01, 7.997601494619195914e-07, -8.415970334803977562e-07, 3.608535002588527463e-12, -1.089941632660485133e-06, 2.611902109345794699e-06, 5.891750254308902511e-12, -8.445221238039877052e-07, 8.886933717385571946e-07, -1.093685282222247449e-06, 4.010204533483614652e-12, -1.379014168321134956e-06, 0.000000000000000000e+00, -1.785909749920920079e-06, 0.000000000000000000e+00
2.500089409859999989e+02, -7.755703771690247716e-01, 0.000000000000000000e+00, 1.002538959970748822e+00, -5.012708998749575429e-01, 7.878245110987959923e-07, -8.285066416223092201e-07, 3.507263350778990129e-12, -1.070819489686192457e-06, 2.568544696082302364e-06, 5.716663948737989620e-12, -8.336039015179183116e-07, 8.766427812261654963e-07, -1.077363141174104941e-06, 3.903059252934987974e-12, -1.358869995749819955e-06, 0.000000000000000000e+00, -1.756263828055272600e-06, 0.000000000000000000e+00
2.522253253949999987e+02, -7.752455668129883959e-01, 0.000000000000000000e+00, 1.001699498924404796e+00, -5.008511654951609549e-01, 7.852481839964697757e-07, -8.256877752970358259e-07, 3.485520362479650148e-12, -1.066729209551397550e-06, 2.559249096721502453e-06, 5.679236702472284983e-12, -8.312261138736173354e-07, 8.740262902491568464e-07, -1.073839980275272545e-06, 3.879973940622565137e-12, -1.354519680517497465e-06, 0.000000000000000000e+00, -1.749907899767755037e-06, 0.000000000000000000e+00
2.544534337519999951e+02, -7.752225637005953907e-01, 0.000000000000000000e+00, 1.001640059732566312e+00, -5.008214455815169774e-01, 7.850411062113026745e-07, -8.254622771737915028e-07, 3.483764602307747395e-12, -1.066406230254774819e-06, 2.558510818616677051e-06, 5.676235353645627900e-12, -8.310315806443665088e-07, 8.738135287456208163e-07, -1.073556798728620035e-06, 3.878098190245265403e-12, -1.354169135121679930e-06, 0.000000000000000000e+00, -1.749403097225007784e-06, 0.000000000000000000e+00
2.566933280729999751e+02, -7.752215502994033169e-01, 0.000000000000000000e+00, 1.001637441244249249e+00, -5.008201363223757641e-01, 7.850314362195194974e-07, -8.254517673226717226e-07, 3.483682438417685146e-12, -1.066391257261447534e-06, 2.558476509777777376e-06, 5.676095280981240133e-12, -8.310224318368239934e-07, 8.738035468866884372e-07, -1.073543574890387545e-06, 3.878010198914577949e-12, -1.354152748456725037e-06, 0.000000000000000000e+00, -1.749379638330285009e-06, 0.000000000000000000e+00
2.589450707010000201e+02, -7.752210999142180592e-01, 0.000000000000000000e+00, 1.001636277469876157e+00, -5.008195544366405016e-01, 7.850316359550352440e-07, -8.254518254578035460e-07, 3.483685826931989863e-12, -1.066390712564749950e-06, 2.558475919743575222e-06, 5.676098049557814309e-12, -8.310231263762685489e-07, 8.738041163729332586e-07, -1.073543848027239943e-06, 3.878015512555809552e-12, -1.354153223380675166e-06, 0.000000000000000000e+00, -1.749379234881669805e-06, 0.000000000000000000e+00
2.612087243099999796e+02, -7.752210158545475016e-01, 0.000000000000000000e+00, 1.001636060264191164e+00, -5.008194458342254407e-01, 7.850317596986711138e-07, -8.254519272297140369e-07, 3.483687225982497995e-12, -1.066390728383459970e-06, 2.558476091460682511e-06, 5.676099815547787670e-12, -8.310233475210572451e-07, 8.738043188936470722e-07, -1.073544017247425183e-06, 3.878017357593735071e-12, -1.354153461168782479e-06, 0.000000000000000000e+00, -1.749379352292555218e-06, 0.000000000000000000e+00
2.634843519059999721e+02, -7.752210210390247935e-01, 0.000000000000000000e+00, 1.001636073661837933e+00, -5.008194525330394997e-01, 7.850317621489500241e-07, -8.254519315545560571e-07, 3.483687229066980183e-12, -1.066390741104902539e-06, 2.558476113735274791e-06, 5.676099852257618161e-12, -8.310233445554697476e-07, 8.738043176261759808e-07, -1.073544020598257664e-06, 3.878017343292989932e-12, -1.354153463897842379e-06, 0.000000000000000000e+00, -1.749379367523042361e-06, 0.000000000000000000e+00
2.657720168270000158e+02, -7.752210223889582918e-01, 0.000000000000000000e+00, 1.001636077150262150e+00, -5.008194542772430591e-01, 7.850317590974924441e-07, -8.254519288011575127e-07, 3.483687197122205198e-12, -1.066390739405594993e-06, 2.558476107511623131e-06, 5.676099808461112450e-12, -8.310233398774634810e-07, 8.738043131891997156e-07, -1.073544016425362555e-06, 3.878017303112913012e-12, -1.354153458244324996e-06, 0.000000000000000000e+00, -1.749379363267612573e-06, 0.000000000000000000e+00
2.680717827459999967e+02, -7.752210221922234412e-01, 0.000000000000000000e+00, 1.001636076641939432e+00, -5.008194540230802572e-01, 7.850317576894282830e-07, -8.254519272534390062e-07, 3.483687185316550209e-12, -1.066390737135622504e-06, 2.558476102384462397e-06, 5.676099788033031770e-12, -8.310233385977689631e-07, 8.738043117725197471e-07, -1.073544014499812509e-06, 3.878017290639192549e-12, -1.354153455874187472e-06, 0.000000000000000000e+00, -1.749379359761882541e-06, 0.000000000000000000e+00
2.703837136729999884e+02, -7.752210231933639450e-01, 0.000000000000000000e+00, 1.001636079228814591e+00, -5.008194553165127294e-01, 7.850317570248630674e-07, -8.254519268926376991e-07, 3.483687175842005298e-12, -1.066390738046912429e-06, 2.558476102974667332e-06, 5.676099778707440357e-12, -8.310233368206222654e-07, 8.738043102617310301e-07, -1.073544013591025142e-06, 3.878017276668944839e-12, -1.354153454437089986e-06, 0.000000000000000000e+00, -1.749379360165460071e-06, 0.000000000000000000e+00
2.727078739579999933e+02, -7.752210237984904495e-01, 0.000000000000000000e+00, 1.001636080792376315e+00, -5.008194560982942578e-01, 7.850317575860220773e-07, -8.254519276866978411e-07, 3.483687178665854910e-12, -1.066390739905207636e-06, 2.558476106470019939e-06, 5.676099787003599843e-12, -8.310233367657479771e-07, 8.738043104200392645e-07, -1.073544014358419840e-06, 3.878017277742399899e-12, -1.354153455229769888e-06, 0.000000000000000000e+00, -1.749379362555437647e-06, 0.000000000000000000e+00
2.750443282900000099e+02, -7.752210249430606659e-01, 0.000000000000000000e+00, 1.001636083749909201e+00, -5.008194575770552603e-01, 7.850317565311649377e-07, -8.254519269638925458e-07, 3.483687165211729935e-12, -1.066390740546172502e-06, 2.558476106183242536e-06, 5.676099772070045379e-12, -8.310233344216752457e-07, 8.738043083643459939e-07, -1.073544012915900073e-06, 3.878017258851539875e-12, -1.354153453077907462e-06, 0.000000000000000000e+00, -1.749379362359374931e-06, 0.000000000000000000e+00
2.773931417000000010e+02, -7.752210225212037287e-01, 0.000000000000000000e+00, 1.001636077491924848e+00, -5.008194544480747412e-01, 7.850317593980195220e-07, -8.254519291608687944e-07, 3.483687199319982484e-12, -1.066390740052152606e-06, 2.558476108858172159e-06, 5.676099812855912543e-12, -8.310233400537979530e-07, 8.738043134209047313e-07, -1.073544016836339976e-06, 3.878017305103167727e-12, -1.354153458726027339e-06, 0.000000000000000000e+00, -1.749379364188327434e-06, 0.000000000000000000e+00
2.797543795639999757e+02, -7.752210251673172792e-01, 0.000000000000000000e+00, 1.001636084329388332e+00, -5.008194578667937158e-01, 7.850317560073569044e-07, -8.254519264887332145e-07, 3.483687159757912476e-12, -1.066390740240922580e-06, 2.558476105094069974e-06, 5.676099764554447123e-12, -8.310233336266523449e-07, 8.738043076084543212e-07, -1.073544012199587602e-06, 3.878017252012912211e-12, -1.354153452109474999e-06, 0.000000000000000000e+00, -1.749379361614655093e-06, 0.000000000000000000e+00
2.821281076029999895e+02, -7.752210217800346026e-01, 0.000000000000000000e+00, 1.001636075576781471e+00, -5.008194534905069384e-01, 7.850317606405903858e-07, -8.254519302187935696e-07, 3.483687213009447613e-12, -1.066390740398989939e-06, 2.558476110860755405e-06, 5.676099830620885241e-12, -8.310233421641232604e-07, 8.738043153766337145e-07, -1.073544018535560066e-06, 3.878017322884730082e-12, -1.354153461081344962e-06, 0.000000000000000000e+00, -1.749379365557587533e-06, 0.000000000000000000e+00
2.845143918869999879e+02, -7.752210271265020936e-01, 0.000000000000000000e+00, 1.001636089391773066e+00, -5.008194603979785331e-01, 7.850317547178074757e-07, -8.254519257933549520e-07, 3.483687141307412229e-12, -1.066390742038175087e-06, 2.558476106288422852e-06, 5.676099746460616009e-12, -8.310233301603976484e-07, 8.738043046631562274e-07, -1.073544010436130016e-06, 3.878017224770432826e-12, -1.354153449317839905e-06, 0.000000000000000000e+00, -1.749379362431340120e-06, 0.000000000000000000e+00
2.869132988320000095e+02, -7.752210218585995349e-01, 0.000000000000000000e+00, 1.001636075779768875e+00, -5.008194535919999746e-01, 7.850317603488274519e-07, -8.254519299380843098e-07, 3.483687210135062435e-12, -1.066390740144532560e-06, 2.558476110128135010e-06, 5.676099826421899963e-12, -8.310233417709150021e-07, 8.738043149908002544e-07, -1.073544018136572396e-06, 3.878017319413624969e-12, -1.354153460556147477e-06, 0.000000000000000000e+00, -1.749379365056659872e-06, 0.000000000000000000e+00
2.893248952100000224e+02, -7.752210250639237632e-01, 0.000000000000000000e+00, 1.001636084062225596e+00, -5.008194577332112374e-01, 7.850317553360872112e-07, -8.254519257476056437e-07, 3.483687154162227483e-12, -1.066390739141364971e-06, 2.558476102623907600e-06, 5.676099754811043067e-12, -8.310233330268024581e-07, 8.738043069403669308e-07, -1.073544011281617340e-06, 3.878017246134845609e-12, -1.354153450982507404e-06, 0.000000000000000000e+00, -1.749379359925662502e-06, 0.000000000000000000e+00
2.917492481429999884e+02, -7.752210213941694850e-01, 0.000000000000000000e+00, 1.001636074579818514e+00, -5.008194529920230176e-01, 7.850317592121218363e-07, -8.254519285862933120e-07, 3.483687201697072170e-12, -1.066390737759280157e-06, 2.558476105144515021e-06, 5.676099809837740514e-12, -8.310233410657219570e-07, 8.738043140835076892e-07, -1.073544016582110025e-06, 3.878017311609447308e-12, -1.354153458729975148e-06, 0.000000000000000000e+00, -1.749379361649067289e-06, 0.000000000000000000e+00
2.941864251090000266e+02, -7.752210234606212724e-01, 0.000000000000000000e+00, 1.001636079919369093e+00, -5.008194556617915350e-01, 7.850317577238919360e-07, -8.254519277190472999e-07, 3.483687181102897420e-12, -1.066390739482100067e-06, 2.558476105983564683e-06, 5.676099788899232043e-12, -8.310233372740941651e-07, 8.738043108353057431e-07, -1.073544014546954974e-06, 3.878017281617624747e-12, -1.354153455562810114e-06, 0.000000000000000000e+00, -1.749379362222815220e-06, 0.000000000000000000e+00
2.966364939439999944e+02, -7.752210258248632968e-01, 0.000000000000000000e+00, 1.001636086028366845e+00, -5.008194587162824174e-01, 7.850317567238874855e-07, -8.254519274629644642e-07, 3.483687163770604805e-12, -1.066390742404122543e-06, 2.558476109243640337e-06, 5.676099775115405316e-12, -8.310233336799707396e-07, 8.738043078983299598e-07, -1.073544013179457339e-06, 3.878017254226150262e-12, -1.354153453156739971e-06, 0.000000000000000000e+00, -1.749379364451962415e-06, 0.000000000000000000e+00
2.990995228400000201e+02, -7.752210241813342062e-01, 0.000000000000000000e+00, 1.001636081781592136e+00, -5.008194565929037223e-01, 7.850317584769172493e-07, -8.254519287529572088e-07, 3.483687185214689864e-12, -1.066390741809239869e-06, 2.558476110425757824e-06, 5.676099800006725591e-12, -8.310233372983956463e-07, 8.738043111172124957e-07, -1.073544015576734856e-06, 3.878017283725500667e-12, -1.354153456654697417e-06, 0.000000000000000000e+00, -1.749379365260207394e-06, 0.000000000000000000e+00
3.015755803519999745e+02, -7.752210243271127066e-01, 0.000000000000000000e+00, 1.001636082158347429e+00, -5.008194567812764841e-01, 7.850317565260958691e-07, -8.254519267513115224e-07, 3.483687167367157836e-12, -1.066390739424162590e-06, 2.558476104468764841e-06, 5.676099771816806942e-12, -8.310233350768115024e-07, 8.738043088337809706e-07, -1.073544012908964990e-06, 3.878017263360032066e-12, -1.354153453246725151e-06, 0.000000000000000000e+00, -1.749379361187077520e-06, 0.000000000000000000e+00
3.040647353979999821e+02, -7.752210208105361211e-01, 0.000000000000000000e+00, 1.001636073071723532e+00, -5.008194522379789682e-01, 7.850317594772204907e-07, -8.254519286687078178e-07, 3.483687206137302574e-12, -1.066390737062814940e-06, 2.558476104399252235e-06, 5.676099813504120029e-12, -8.310233419721831594e-07, 8.738043148287697337e-07, -1.073544016944629962e-06, 3.878017318550764922e-12, -1.354153459355322208e-06, 0.000000000000000000e+00, -1.749379361139477656e-06, 0.000000000000000000e+00
3.065670572590000234e+02, -7.752210242176884591e-01, 0.000000000000000000e+00, 1.001636081875615591e+00, -5.008194566399107872e-01, 7.850317568961266590e-07, -8.254519271026315663e-07, 3.483687171041864894e-12, -1.066390739727377304e-06, 2.558476105376245024e-06, 5.676099777141934808e-12, -8.310233355859677715e-07, 8.738043093291589784e-07, -1.073544013414982473e-06, 3.878017267821602760e-12, -1.354153453918412538e-06, 0.000000000000000000e+00, -1.749379361807574894e-06, 0.000000000000000000e+00
3.090826155830000062e+02, -7.752210257595317788e-01, 0.000000000000000000e+00, 1.001636085859575864e+00, -5.008194586318850394e-01, 7.850317560636380086e-07, -8.254519267471364970e-07, 3.483687158140314744e-12, -1.066390741389587560e-06, 2.558476106910702383e-06, 5.676099765540404408e-12, -8.310233330510227300e-07, 8.738043072141509551e-07, -1.073544012276560027e-06, 3.878017248183599926e-12, -1.354153452035967363e-06, 0.000000000000000000e+00, -1.749379362856797358e-06, 0.000000000000000000e+00
3.116114803869999719e+02, -7.752210218032962175e-01, 0.000000000000000000e+00, 1.001636075636906709e+00, -5.008194535205675590e-01, 7.850317598714872226e-07, -8.254519294170927669e-07, 3.483687206091292672e-12, -1.066390739395405187e-06, 2.558476108421882852e-06, 5.676099819499390207e-12, -8.310233413249417792e-07, 8.738043145016599032e-07, -1.073544017483805185e-06, 3.878017315099347354e-12, -1.354153459749702443e-06, 0.000000000000000000e+00, -1.749379363889995018e-06, 0.000000000000000000e+00
3.141537220580000280e+02, -7.752210243120005728e-01, 0.000000000000000000e+00, 1.001636082119241600e+00, -5.008194567617250126e-01, 7.850317576897552377e-07, -8.254519279688991494e-07, 3.483687177753914942e-12, -1.066390740976222352e-06, 2.558476108222429887e-06, 5.676099788653788006e-12, -8.310233363248984565e-07, 8.738043101397997903e-07, -1.073544014500279859e-06, 3.878017274970627526e-12, -1.354153455260010023e-06, 0.000000000000000000e+00, -1.749379363753670148e-06, 0.000000000000000000e+00
3.167094113539999967e+02, -7.752210253667355389e-01, 0.000000000000000000e+00, 1.001636084844568897e+00, -5.008194581243854415e-01, 7.850317576311480752e-07, -8.254519282628815214e-07, 3.483687173466677409e-12, -1.066390742807142513e-06, 2.558476110936692756e-06, 5.676099788110827137e-12, -8.310233351317161780e-07, 8.738043092617112271e-07, -1.073544014420142495e-06, 3.878017266589422726e-12, -1.354153454853479948e-06, 0.000000000000000000e+00, -1.749379365609584768e-06, 0.000000000000000000e+00
3.192786194099999761e+02, -7.752210242757190395e-01, 0.000000000000000000e+00, 1.001636082025480823e+00, -5.008194567148465115e-01, 7.850317582103127821e-07, -8.254519285053045744e-07, 3.483687182513002469e-12, -1.066390741619197439e-06, 2.558476109813804895e-06, 5.676099796174584414e-12, -8.310233369149222317e-07, 8.738043107485982625e-07, -1.073544015212150065e-06, 3.878017280398920325e-12, -1.354153456165809905e-06, 0.000000000000000000e+00, -1.749379364841782436e-06, 0.000000000000000000e+00
3.218614177360000213e+02, -7.752210236162517809e-01, 0.000000000000000000e+00, 1.001636080321502309e+00, -5.008194558628578097e-01, 7.850317579645517840e-07, -8.254519280241394619e-07, 3.483687182682589842e-12, -1.066390740090327534e-06, 2.558476107198062545e-06, 5.676099792426860087e-12, -8.310233373619814567e-07, 8.738043109828170602e-07, -1.073544014876064967e-06, 3.878017282841839936e-12, -1.354153455933712501e-06, 0.000000000000000000e+00, -1.749379363053237428e-06, 0.000000000000000000e+00
3.244578782190000084e+02, -7.752210235260703630e-01, 0.000000000000000000e+00, 1.001636080088516234e+00, -5.008194557463625518e-01, 7.850317569433180408e-07, -8.254519269199401121e-07, 3.483687173933967812e-12, -1.066390738539884969e-06, 2.558476103621837349e-06, 5.676099777623025153e-12, -8.310233363775562714e-07, 8.738043099155360649e-07, -1.073544013479512408e-06, 3.878017273410934861e-12, -1.354153454198317540e-06, 0.000000000000000000e+00, -1.749379360607969988e-06, 0.000000000000000000e+00
3.270680731269999910e+02, -7.752210218206965209e-01, 0.000000000000000000e+00, 1.001636075681881843e+00, -5.008194535430539052e-01, 7.850317593202710030e-07, -8.254519288433695055e-07, 3.483687201132684980e-12, -1.066390738678242507e-06, 2.558476106673737292e-06, 5.676099811527442708e-12, -8.310233407227107770e-07, 8.738043138746475756e-07, -1.073544016730007484e-06, 3.878017309519602148e-12, -1.354153458793917241e-06, 0.000000000000000000e+00, -1.749379362694692404e-06, 0.000000000000000000e+00
3.296920751119999977e+02, -7.752210264687986463e-01, 0.000000000000000000e+00, 1.001636087692329147e+00, -5.008194595482575728e-01, 7.850317541460300608e-07, -8.254519249699725410e-07, 3.483687138574270160e-12, -1.066390740069734892e-06, 2.558476102615549926e-06, 5.676099737995445106e-12, -8.310233302603279485e-07, 8.738043045330127915e-07, -1.073544009654212515e-06, 3.878017223975404821e-12, -1.354153448522947342e-06, 0.000000000000000000e+00, -1.749379359919977641e-06, 0.000000000000000000e+00
3.323299572089999856e+02, -7.752210206750258514e-01, 0.000000000000000000e+00, 1.001636072721540538e+00, -5.008194520628888036e-01, 7.850317600492802852e-07, -8.254519292236315006e-07, 3.483687211699705260e-12, -1.066390737593204948e-06, 2.558476105893634771e-06, 5.676099821746147652e-12, -8.310233427230912079e-07, 8.738043155690232724e-07, -1.073544017726925028e-06, 3.878017325202592748e-12, -1.354153460383109869e-06, 0.000000000000000000e+00, -1.749379362161270018e-06, 0.000000000000000000e+00
3.349817928370000004e+02, -7.752210238576545676e-01, 0.000000000000000000e+00, 1.001636080945268459e+00, -5.008194561747399964e-01, 7.850317573984827359e-07, -8.254519275103177352e-07, 3.483687176792447535e-12, -1.066390739758747593e-06, 2.558476106018525120e-06, 5.676099784305389191e-12, -8.310233365037880033e-07, 8.738043101666264884e-07, -1.073544014101957533e-06, 3.878017275458610774e-12, -1.354153454887425006e-06, 0.000000000000000000e+00, -1.749379362246724843e-06, 0.000000000000000000e+00
3.376476558080000245e+02, -7.752210263930523482e-01, 0.000000000000000000e+00, 1.001636087496587280e+00, -5.008194594503897479e-01, 7.850317551758732586e-07, -8.254519260277161571e-07, 3.483687147994685229e-12, -1.066390741331832618e-06, 2.558476105760900050e-06, 5.676099752876202990e-12, -8.310233314318707587e-07, 8.738043057382610543e-07, -1.073544011062535021e-06, 3.878017234724072428e-12, -1.354153450320335162e-06, 0.000000000000000000e+00, -1.749379362070627540e-06, 0.000000000000000000e+00
3.403276203209999835e+02, -7.752210201221737540e-01, 0.000000000000000000e+00, 1.001636071292938190e+00, -5.008194513485925148e-01, 7.850317623671734517e-07, -8.254519314744147760e-07, 3.483687234262705174e-12, -1.066390739740050187e-06, 2.558476111923999865e-06, 5.676099855128889698e-12, -8.310233457698227676e-07, 8.738043185752054592e-07, -1.073544020896669913e-06, 3.878017352212127894e-12, -1.354153464541297522e-06, 0.000000000000000000e+00, -1.749379366284555043e-06, 0.000000000000000000e+00
3.430217609690000131e+02, -7.752210281238836043e-01, 0.000000000000000000e+00, 1.001636091968906461e+00, -5.008194616865420112e-01, 7.850317541246375025e-07, -8.254519255050691942e-07, 3.483687132472802593e-12, -1.066390743038067623e-06, 2.558476107106165400e-06, 5.676099738166459851e-12, -8.310233284627585454e-07, 8.738043032332769446e-07, -1.073544009624969973e-06, 3.878017211518862896e-12, -1.354153448007590050e-06, 0.000000000000000000e+00, -1.749379362990492403e-06, 0.000000000000000000e+00
3.457301527380000152e+02, -7.752210231691023523e-01, 0.000000000000000000e+00, 1.001636079166063897e+00, -5.008194552851418235e-01, 7.850317591693763187e-07, -8.254519291397701566e-07, 3.483687194979177332e-12, -1.066390740916262584e-06, 2.558476109894217544e-06, 5.676099809733139325e-12, -8.310233391169901012e-07, 8.738043126680679888e-07, -1.073544016523670046e-06, 3.878017298058594708e-12, -1.354153458142264937e-06, 0.000000000000000000e+00, -1.749379364896742592e-06, 0.000000000000000000e+00
3.484528710129999922e+02, -7.752210220157396137e-01, 0.000000000000000000e+00, 1.001636076185882906e+00, -5.008194537950532155e-01, 7.850317587343272797e-07, -8.254519282921752030e-07, 3.483687195228630044e-12, -1.066390738234549920e-06, 2.558476105304680057e-06, 5.676099803106714992e-12, -8.310233398932648807e-07, 8.738043130712264490e-07, -1.073544015928722574e-06, 3.878017302275772305e-12, -1.354153457728437462e-06, 0.000000000000000000e+00, -1.749379361758595002e-06, 0.000000000000000000e+00
3.511899915760000113e+02, -7.752210240524948226e-01, 0.000000000000000000e+00, 1.001636081448698867e+00, -5.008194564264547566e-01, 7.850317577374390634e-07, -8.254519279315454200e-07, 3.483687179103792518e-12, -1.066390740570950121e-06, 2.558476107663052293e-06, 5.676099789268257993e-12, -8.310233366536607425e-07, 8.738043103928515186e-07, -1.073544014565484879e-06, 3.878017277361056712e-12, -1.354153455417402509e-06, 0.000000000000000000e+00, -1.749379363371190091e-06, 0.000000000000000000e+00
3.539415906109999810e+02, -7.752210261055932916e-01, 0.000000000000000000e+00, 1.001636086753770361e+00, -5.008194590789832867e-01, 7.850317558205947157e-07, -8.254519266082640688e-07, 3.483687154745765035e-12, -1.066390741686315060e-06, 2.558476107071892753e-06, 5.676099762123515168e-12, -8.310233324226075041e-07, 8.738043066769267669e-07, -1.073544011944199969e-06, 3.878017243220762628e-12, -1.354153451516527584e-06, 0.000000000000000000e+00, -1.749379362967025144e-06, 0.000000000000000000e+00
3.567077447039999925e+02, -7.752210224257025661e-01, 0.000000000000000000e+00, 1.001636077245210865e+00, -5.008194543247155295e-01, 7.850317578595832260e-07, -8.254519275114915112e-07, 3.483687185998455207e-12, -1.066390737790144979e-06, 2.558476103580222621e-06, 5.676099790565757023e-12, -8.310233385275477083e-07, 8.738043117824749254e-07, -1.073544014732507494e-06, 3.878017290601760203e-12, -1.354153456099172552e-06, 0.000000000000000000e+00, -1.749379360579497399e-06, 0.000000000000000000e+00
3.594885308460000033e+02, -7.752210205873815152e-01, 0.000000000000000000e+00, 1.001636072495108776e+00, -5.008194519496727004e-01, 7.850317599869137787e-07, -8.254519291289410521e-07, 3.483687211460295442e-12, -1.066390737350262558e-06, 2.558476105447172175e-06, 5.676099820816795694e-12, -8.310233427511307513e-07, 8.738043155676650551e-07, -1.073544017641640034e-06, 3.878017325238229369e-12, -1.354153460300050030e-06, 0.000000000000000000e+00, -1.749379361855997438e-06, 0.000000000000000000e+00
3.622840264359999765e+02, -7.752210277980344788e-01, 0.000000000000000000e+00, 1.001636091127036332e+00, -5.008194612656055034e-01, 7.850317525340034365e-07, -8.254519237240093103e-07, 3.483687119513304967e-12, -1.066390740288982594e-06, 2.558476101020237485e-06, 5.676099715051644842e-12, -8.310233271283616868e-07, 8.738043017152463076e-07, -1.073544007449759930e-06, 3.878017198212968040e-12, -1.354153445355712428e-06, 0.000000000000000000e+00, -1.749379358829199951e-06, 0.000000000000000000e+00
3.650943092819999833e+02, -7.752210199835825044e-01, 0.000000000000000000e+00, 1.001636070934913914e+00, -5.008194511695780449e-01, 7.850317608705729600e-07, -8.254519298549412498e-07, 3.483687221467730056e-12, -1.066390737457355051e-06, 2.558476106661877137e-06, 5.676099833429455035e-12, -8.310233443341337916e-07, 8.738043170170692945e-07, -1.073544018850052388e-06, 3.878017338446590422e-12, -1.354153461998204976e-06, 0.000000000000000000e+00, -1.749379362686542465e-06, 0.000000000000000000e+00
3.679194576040000015e+02, -7.752210245270917399e-01, 0.000000000000000000e+00, 1.001636082675109840e+00, -5.008194570396546919e-01, 7.850317554183300870e-07, -8.254519256539732453e-07, 3.483687156813697987e-12, -1.066390738281805042e-06, 2.558476101409672318e-06, 5.676099755844534964e-12, -8.310233336896049982e-07, 8.738043074465817722e-07, -1.073544011394082563e-06, 3.878017250927244927e-12, -1.354153451277989977e-06, 0.000000000000000000e+00, -1.749379359095412454e-06, 0.000000000000000000e+00
3.707595500360000074e+02, -7.752210233360796732e-01, 0.000000000000000000e+00, 1.001636079597560069e+00, -5.008194555008882443e-01, 7.850317580127253006e-07, -8.254519279807551755e-07, 3.483687184112242284e-12, -1.066390739648832362e-06, 2.558476106581795254e-06, 5.676099793041567566e-12, -8.310233377134244262e-07, 8.738043112527877422e-07, -1.073544014941937449e-06, 3.878017285393790677e-12, -1.354153456097099863e-06, 0.000000000000000000e+00, -1.749379362631857595e-06, 0.000000000000000000e+00
3.736146656270000221e+02, -7.752210227850717672e-01, 0.000000000000000000e+00, 1.001636078173706590e+00, -5.008194547889652792e-01, 7.850317592678620041e-07, -8.254519291133987387e-07, 3.483687197226429955e-12, -1.066390740353842448e-06, 2.558476109159095014e-06, 5.676099811052687888e-12, -8.310233396330152782e-07, 8.738043130731164972e-07, -1.073544016658347649e-06, 3.878017301871832709e-12, -1.354153458424187572e-06, 0.000000000000000000e+00, -1.749379364394089948e-06, 0.000000000000000000e+00
3.764848838440000236e+02, -7.752210252179267957e-01, 0.000000000000000000e+00, 1.001636084459948561e+00, -5.008194579320757178e-01, 7.850317576150041566e-07, -8.254519281952864923e-07, 3.483687173869717931e-12, -1.066390742514834831e-06, 2.558476110474620190e-06, 5.676099787859162282e-12, -8.310233352742851638e-07, 8.738043093580509546e-07, -1.073544014398065005e-06, 3.878017267545767107e-12, -1.354153454869202362e-06, 0.000000000000000000e+00, -1.749379365293632585e-06, 0.000000000000000000e+00
